fits1,fits2,fits3,fits4,fits5,fits6,fits7,fits8,fits9,fits10,fits11,fits12,fits13,fits14,fits15,fits16,fits17,fits18,fits19,fits20,fits21,fits22,fits23,fits24,fits25,fits26,fits27,fits28,fits29,fits30,fits31,fits32,fits33,fits34,fits35,fits36,fits37,fits38,fits39,fits40,fits41,fits42,fits43,fits44,fits45,fits46,fits47,fits48,fits49,fits50,fits51,fits52,fits53,fits54,fits55,fits56,fits57,fits58,fits59,fits60,fits61,fits62,fits63,fits64,fits65,fits66,fits67,fits68,fits69,fits70,fits71,fits72,fits73,fits74,fits75,fits76,fits77,fits78,fits79,fits80,fits81,fits82,fits83,fits84,fits85,fits86,fits87,fits88,fits89,fits90,fits91,fits92,fits93,fits94,fits95,fits96,fits97,fits98,fits99,fits100,fits101,fits102,fits103,fits104,fits105,fits106,fits107,fits108,fits109,fits110,fits111,fits112,fits113,fits114,fits115,fits116,fits117,fits118,fits119,fits120,fits121,fits122,fits123,fits124,fits125,fits126,fits127,fits128,fits129,fits130,fits131,fits132,fits133,fits134,fits135,fits136,fits137,fits138,fits139,fits140,fits141,fits142,fits143,fits144,fits145,fits146,fits147,fits148,fits149,fits150
209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733
209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,210171.655037672,209259.351252733,38228.8764786914,120387.560609131,209209.371452301,209121.356711599,209259.351252733,209261.173894439,210055.081641181,209259.351252733,209259.351252733,126341.456306626,193705.890645485,119202.128431374,209259.62937983,209259.351252733,209259.351252733,277319.856636401,187152.796544018,209209.36198788,248045.247358216,207973.370655757,209259.351252733,219219.619109134,209259.351252733,209259.351252733,186300.339626079,209259.351252733,209712.228119815,209999.975663726,209259.351252733,209259.351252733,208937.242131402,209275.896127811,209259.351252733,209259.351252733,2342.04377304087,209259.351252733,189883.526464641,209259.351252733,209259.351252733,209259.351252733,207888.738380036,118177.334623994,207154.514937711,119637.531183931,209259.351252733,209259.351252733,35206.9547539148,209361.438268951,209259.351252733,209537.682345928,210844.011640511,203402.313632616,209209.347667289,209259.351252733,209259.351252733,209259.351252733,113209.009942588,121292.715803139,209259.351252733,209259.351252733,209259.351252733,209468.088287031,210557.378708325,209624.375231945,209209.278285212,209285.028406581,209259.351252733,200874.312559151,209210.686862185,209209.266342396,125055.847841582,209299.959849795,209259.351252733,209259.351252733,209259.177567039,134351.600575977,209259.351252733,209337.409686542,209259.351252733,179727.556117467,2382.18893077688,210086.905587003,209259.351252733,57737.0280569252,209259.351252733,209259.351252733,216082.198966369,209259.351252733,209259.351252733,209252.869124178,122097.335873408,209276.867921771,209259.351252733,210400.055059317,91315.3144732197,209259.351252733,262792.910397141,209259.351252733
2342.04377304087,2382.18893077688,35206.9547539148,38228.8764786914,57737.0280569252,209259.351252733,209252.869124178,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,209259.351252733,38228.8764786914,209259.351252733,207888.738380036,118177.334623994,2382.9102404903,2342.04377304087,2342.04377304087,2342.04377304087,18571.4584772037,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,209259.351252733,209259.351252733,104065.208707299,209358.744465831,129324.803392771,17282.7711445752,133125.971824407,209259.351252733,49387.9708267517,86177.7171090088,209209.524032123,184504.06601544,189883.526464641,208394.47692552,209259.351252733,209252.878823764,121455.704829865,201414.723572053,90766.8792323071,209641.683589493,114048.646503147,208260.203407808,209259.351252733,126354.464223926,210670.893695951,209259.351252733,183109.558233533,121179.233208825,119251.89833807,209804.065192031,209216.835770339,139059.727419496,139295.68244796,209259.351252733,31496.4929401202,3311.9431688092,136502.145036415,209259.351252733,206910.147068993,115681.004580097,180231.224919181,28882.086547892,168903.355327384,209174.117053601,119852.833364158,34338.2124885674,120159.577695315,209258.397180407,122049.557747972,134417.609774468,209259.351252733,2349.19045124986,119508.944366989,119637.531183931,203944.771840976,122480.086785866,209825.25686418,100569.497617487,119202.128431374,209121.348981118,209259.351252733,207171.528594102,209209.11375189,102557.180111797,207884.102954134,208794.790245809,209259.33077083,209259.351252733,200684.639008824,209275.295219214,97644.8387458432,209259.351252733,209259.095472327,209259.351252733,207154.514937711,179727.556117467,209259.351252733,190777.280543922,209259.351252733,53748.4416305407,123130.822449478,123457.497825053,209224.730863782,209259.351252733,209259.351252733,121999.772745336,209232.508773626,209258.7732314,209259.175947181,37480.9967487426,209259.351252733,209259.269628843,122084.218027159,133863.532518345,210002.538234251,43710.416015526,209259.351252733,174571.473678079,209307.008358955,122554.83334553
2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,120159.577695315,2342.04377304087,121455.704829865,114048.646503147,209224.730863782,203944.771840976,209121.348981118,2342.04377304087,2349.19045124986,209224.730863782,17282.7711445752,209259.351252733,209121.348981118,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,2342.04377304087,209209.494912341,138811.855060912,2389.97695317937,123621.025330851,90783.3613265278,206986.525494917,122010.389384731,35438.4468060729,115377.737021086,2363.11439564994,2360.04364918382,37237.4136125428,2350.42569580903,135203.973577177,3234.87803038003,60633.7233643029,39403.2234786592,2365.80407544211,25530.7828135072,129086.702275435,40648.0339796568,2337.87661032688,45655.8068083848,38479.6524797613,39390.0272553186,12597.8257025341,128683.581380777,2384.03244383071,2370.35169663579,2284.22602673396,53242.340601427,119352.965141135,119795.450612743,122652.577187277,2344.45745524635,2351.5668212649,2341.30693588443,63291.0085863269,99204.6128859619,125310.086376465,104545.3154998,119569.574700737,175908.513001521,138922.842796041,19277.6543907159,209359.965202614,209150.812202808,2343.89694168998,2356.39794531518,119297.79294079,10056.2896585568,128882.503398591,2342.29878870611,106953.820987352,108078.045652389,2338.76357982996,101220.790091786,2344.83969986453,209121.132298022,120756.747117719,32764.940669075,128653.381999694,5446.21194288119,121624.442292707,114561.241319489,152475.618078241,119775.326764657,120210.155915579,2321.18481449744,22068.5028354313,2338.10161202832,2793.40382822238,121197.639169056,31974.7975261444,43397.0838141305,51671.3048766208,200690.087093644,117549.550742114,145125.786603855,122450.473693152,38599.8832711454,2337.77893200784,58515.5545523711,43762.4307600376,187268.317362005,21866.338626794,119199.221580659,141182.918027645,189490.772337738,3860.7080571272,46101.6963307069,3562.57397338014,34238.479654867,15339.7443176321,9928.59385249831,133974.241710914,121376.581630078,129003.437374712,23657.4508554092,114300.860935247
2284.22602673396,2321.18481449744,2337.77893200784,2337.87661032688,2338.10161202832,122652.577187277,2342.04377304087,119352.965141135,2337.77893200784,2342.04377304087,2342.04377304087,5446.21194288119,2344.83969986453,2342.04377304087,2342.04377304087,63291.0085863269,2337.77893200784,2793.40382822238,2342.04377304087,2342.04377304087,112637.922185512,2342.0380919935,2342.89072016333,2324.60847737689,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2355.77232323396,2351.14432439176,2322.5776269539,2351.77939333585,135514.247052434,2342.04377304087,157540.553372029,2349.91005944377,2284.22602673396,122185.381578386,2345.80779567375,2284.22602673396,2343.06044914762,2342.04377304087,112254.086400558,2342.04377304087,114765.257055415,2427.36591193634,2312.43447453045,114309.391250521,2345.12702702903,59436.0679031598,7874.34340304984,2348.05129391745,113907.639249997,60620.1270928771,44117.3599472133,19283.2478436847,101586.205926542,123081.944366108,22974.3263777677,189592.192661634,2336.93450547987,109993.548972156,60139.6154240054,27617.0968166351,9639.05078244185,27077.2786780833,80744.7712991977,202507.837037591,2342.37886081543,2333.8347778847,105004.897071857,127397.116423594,32107.5507247351,29908.5073438889,20534.6572939404,25483.8889805922,43609.837383542,30063.7750145065,117602.154004885,2341.66276208669,22371.7183859981,21805.8436630997,135897.054968322,31065.4011017946,2351.45990548102,2346.26497757184,10857.1067832079,5354.76525394621,17627.4263258741,41782.6550907738,46400.8812135775,2390.56363760654,54504.6175629572,116886.811030288,3363.53396594957,46842.2934564371,55694.8947773508,64871.7508838466,20095.4239794626,2342.46128545783,35488.5673199555,111161.814505091,2811.66705519564,71038.9766901364,2384.96917363647,115602.578638327,15373.1759817582,54159.850733752,39600.3778247219,94727.0110227892,71263.4720780426,2328.85449884105,56505.1637476317,2378.36036326665,2335.74346239479,2335.3763643315,43601.919410148,31209.7012561057,2372.64273132968,29269.6247494266,2372.31020866038,55897.7560327151,2378.13728117874,21104.4991814331,2337.36004705678,8734.31229832566,2352.81939956829,23825.5060133507,14958.9980597239,2288.5332648835,139570.115555625,47938.056955736,119203.939196507,34368.3906916406,123407.150811243,26550.671835691,122534.72796057,54479.1591869614,4710.6671617401,2342.75682081911,23108.1531850408,43022.5773886589,38149.0124183148,39234.0375231347,26857.2238043168,31867.3226591745,2339.82636506406,190427.072492776,12291.0524441671
2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2336.93450547987,17627.4263258741,71038.9766901364,2342.04377304087,2312.43447453045,34368.3906916406,21805.8436630997,94727.0110227892,2793.40382822238,2342.04377304087,26857.2238043168,2342.04377304087,2284.22602673396,2342.89072016333,12291.0524441671,2324.55971574777,112254.086400558,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,135514.247052434,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2353.32010906823,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,114309.391250521,2284.22602673396,2349.91005944377,2284.22602673396,2284.22602673396,41098.2466289307,2331.46138710556,58859.669790804,38839.1834912069,47706.5561410255,2395.344817214,28641.693264901,24942.7235433922,45942.6918392321,27105.5054558743,30794.3832427416,31366.8965526847,20333.5942844199,125880.903289903,46591.4814281817,36326.3428976625,10902.4893460477,112987.678274508,121434.273856235,20166.2627355825,119601.363270492,111791.096933961,56527.493689041,104324.424674142,17655.7356781927,52828.0247821136,53407.960533269,55598.0354637398,6451.51518733409,92809.1914307303,11897.5795975829,61779.5220607399,64902.1190756406,2342.19228672636,6298.99885638711,47043.9935434905,64242.7056811973,47898.9374757066,8802.58526341704,31991.0129794407,3415.84484436987,18625.3935432781,30536.6452192117,89561.3184431469,109490.571004108,2289.39874818011,9742.71619227235,43023.3378366781,112357.306027833,54320.8698785538,11497.4961811091,51433.2828833055,2335.53325824856,2346.88914509114,51257.9653413979,124344.332218499,21498.0965531563,2348.09994755764,50635.3760367259,8371.35395812195,34214.9290258334,42560.7525794354,23961.1964076911,6330.71440910139,2293.0894293609,122292.451525471,48528.9718109026,28612.4960349608,58736.2034600865,5884.98441708567,117249.895760519,98187.4458438611,69814.1716089128,2348.33148151258,132071.409979255,122434.12882284,31717.1340551609,48335.0588115282,42424.5118689598,70271.214120374,58065.8737004064,2341.499670395,2311.60135379931,11949.1884986466,50847.3101827035,31874.4346559334,48346.4422431011,2407.49300644598,2328.26398488233,57429.0056493394,49493.3139735417,55194.859922784,38626.9531062042,25881.0895369531,12813.953371754,73176.0767878047,2389.42806712347,22140.9385932558,60556.3500845972,22549.4343309234
2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,51433.2828833055,2284.22602673396,2284.22602673396,28641.693264901,2348.33148151258,2311.60135379931,2284.22602673396,21805.8436630997,9742.71619227235,2284.22602673396,2284.22602673396,2346.88914509114,2284.22602673396,12291.0524441671,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,8893.34656120465,53177.8014927693,48601.8203128653,6597.63072927212,25627.7069792181,10820.310148588,86243.4886714812,2403.00875724999,2276.06116048075,30421.4013898377,56191.6526317085,2287.98624201413,35072.2655056281,29668.3139843147,55275.7678239778,5732.17530617405,15310.3833009045,57506.6732057397,16012.3488685061,2329.60101746791,36697.782201298,50290.3159230011,2330.437758718,14608.1738850424,2284.22602673396,83361.5485500699,2284.22602673396,2344.77592774537,40792.5696865023,39400.9960579484,45676.7242464002,6288.00549072905,3437.0734383412,40384.119902945,18120.9357409287,4836.21306486616,16667.1577290594,2381.31856662193,2284.22602673396,2277.0650288139,2389.52837398045,2375.13144779969,5432.57600479717,2376.2520731555,2351.415178078,119601.363270492,81313.0765149639,14096.299637589,57127.1491928693,128738.206138457,50219.3467641367,51163.0085307075,28242.0377802122,2286.86765442517,2312.65521526376,63891.5511530515,49097.6666419455,75516.1980960371,2331.00478391498,26857.2238043168,6254.67813350797,96212.917730123,2550.39623600714,2401.56305907765,33212.4134583967,28480.9672813757,29361.9630055549,128099.372514919,64043.7808935761,2284.22602673396,45698.8278736826,60909.2829839738,77491.592468729,47202.1089977016,2351.46930137858,10617.815334791,2284.23696750394,18009.9813496854,2284.22602673396,2401.58498960209,11494.5845124503,19959.1377392249,53625.4800408975,57638.5328392005,57015.0505734887,65282.2327387561,2752.55881134973,11320.7020590341,54368.0811240287,2349.21464303189,64877.7072410173,58065.8737004064,41633.7696483197,2717.37037550692,39059.8920699489,2284.22602673396,2386.25287732671,2284.22602673396,2284.22602673396,2286.78042102164
2276.06116048075,2277.0650288139,2284.22602673396,2284.22602673396,2284.22602673396,25627.7069792181,2284.22602673396,28480.9672813757,2287.98624201413,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2403.00875724999,2286.86765442517,2284.22602673396,2284.22602673396,6597.63072927212,2401.56305907765,2284.22602673396,2284.22602673396,2284.22602673396,2276.06116048075,2284.22602673396,2284.22602673396,2281.14796394367,2287.98624201413,2284.62085427033,2286.86765442517,2284.62085427033,2284.62085427033,2284.22602673396,2284.22602673396,2284.22602673396,2327.84248877826,2284.22602673396,2284.23696750394,2284.22602673396,2284.22602673396,2275.23777240651,2284.22602673396,2284.22602673396,2281.14796394367,2284.22602673396,2275.23777240651,112162.255434842,2284.22602673396,2284.22602673396,2275.23777240651,6448.52481675944,2386.25287732671,2407.71145478458,28242.0377802122,2717.37037550692,2276.06116048075,2284.22602673396,2284.22602673396,5305.82192842149,2284.22602673396,2284.22602673396,2349.21464303189,116364.415044978,2284.22602673396,2284.22602673396,2368.39848564471,2284.22602673396,2284.22602673396,2284.22602673396,2365.86356452438,15310.3833009045,2375.13149783429,2284.26011008029,25627.7069792181,2284.22602673396,2286.86765442517,2327.80583339152,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2287.98624201413,2284.22602673396,2284.22602673396,21805.8436630997,2401.58498960209,2330.437758718,2291.55311918829,2403.03206013548,2284.22602673396,2284.22602673396,2284.22602673396,2367.84512766754,2284.22602673396,2381.31856662193,2362.78944618999,2286.73571648318,86736.4334521242,107996.244417596,19868.4984459727,2284.22602673396,5432.57600479717,2284.22602673396,2717.37037550692,6548.02072294837,2388.49213773263,5732.17530617405,2284.22602673396,3548.5676618707,2314.8437879458,6254.67813350797,2376.82626575339,2284.83799174612,2284.25538895124,2282.30396249427,36977.6694304481,51163.0085307075,2284.17089443655,27062.492012075,2311.60135379931,2286.86765442517,2281.40795121473,2287.36022259429,2284.22602673396,36697.782201298,10617.815334791,21095.4138358115,79790.4624639173,12291.0524441671,2286.85821516828,2387.67369986283,2339.29686898988,2284.22602673396,2284.23696750394,2284.22602673396,2284.22602673396,34343.8238366097,2312.89979361663,2284.22602673396,2284.22602673396,2284.27337660676,2284.22602673396,2349.21464303189,48601.8203128653,2336.887209969,6254.68469063734,2346.88914509114,2410.53958422941,2717.37037550692,2369.30901308376
2275.23777240651,2275.23777240651,2275.23777240651,2276.06116048075,2276.06116048075,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2376.82626575339,2284.22602673396,2284.62085427033,2284.22602673396,2284.62085427033,2284.22602673396,2282.30396249427,2284.22602673396,2284.22602673396,2284.22602673396,2275.23777240651,2284.22602673396,2284.22602673396,2286.88375316797,2284.22602673396,2284.22602673396,2287.98624201413,4308.91118422031,2277.0650288139,2275.23777240651,2276.06116048075,2275.23777240651,2275.23777240651,2275.23777240651,2284.22602673396,2284.22602673396,2284.22602673396,2284.22602673396,2275.23777240651,2281.14796394367,2284.22602673396,2276.06116048075,2275.23777240651,2284.62085427033,2284.22602673396,2284.22602673396,2281.40795121473,2275.23777240651,2284.22602673396,2284.62085427033,2401.56397313622,100644.063469988,55017.2789375043,14511.3297473435,20239.6083137965,2376.4759623429,2356.18113749919,72961.5247846209,37084.9531156284,2283.67932096674,2288.91831245684,2352.17471902592,18090.6078274408,2281.80459285121,56105.590117363,50253.3863345505,2296.58294029056,117409.829403965,2356.58575692704,2400.77239892755,2318.97761792248,37186.9894784248,76361.085612247,2682.34765804206,2370.99342081715,123737.372813943,26388.1300350272,49261.7106391124,10200.8774966711,108916.629222682,2374.00123110062,37499.5237745128,27517.1351585883,2267.6324196008,2284.22602673396,2414.85552769833,93435.2324519599,2279.90698013892,8709.43340162992,39492.9967137307,2340.15163672066,2324.65131592667,37247.0413629925,35245.7225877781,60965.0127265875,2283.09298833996,2285.74758015975,124793.647764198,2283.07185734446,2281.50086473771,56527.4230504459,106477.192012358,56046.8326102029,57413.3949599538,39891.511734242,72977.6319387952,2338.65831187349,2386.01602691277,27142.2727596538,42361.8126784234,85430.6805542123,2857.9032246084,2284.22602673396,2287.05791804824,51811.2470345792,2371.54392975442,27273.3733931516,158339.24849286,44990.4112955454,43723.965135206,2382.6516389321,39926.5155798793,2385.7740379129,94674.7465441114,6375.29814150912,52368.8171664286,125354.25003092,16988.2620586074,32198.5461044062,28432.0406867054,58632.515039013,2319.72386020492,2290.6762734374,2300.63630482589,45547.1978128773,13802.1621899746,2367.88208886289,22272.5548493755,8789.87494833043,86937.890087126,2284.22602673396,6129.21322456256,117458.575449813,29887.4004056861,53546.1738552384,2315.63051279369,5068.47563743074,2327.35168037937,125074.067576147,71727.3912655377
2267.6324196008,2275.23777240651,2275.23777240651,2275.23777240651,2275.23777240651,2275.23777240651,2286.88375316797,2401.56397313622,2284.22602673396,2284.22602673396,2277.0650288139,5068.47563743074,6129.21322456256,2400.77239892755,2300.63630482589,2288.91831245684,2284.22602673396,2315.63051279369,93435.2324519599,2287.98624201413,2290.6762734374,2281.50086473771,2283.09298833996,2284.22602673396,2281.14796394367,2287.42682598118,2276.20236349511,2284.19501525685,2267.6324196008,10641.7377125018,2284.22602673396,2275.23777240651,2284.22602673396,2275.23777240651,2267.6324196008,2284.22602673396,2284.22602673396,2275.23777240651,2276.06116048075,2275.23777240651,2401.56397313622,2284.22602673396,2284.22602673396,2411.67787464755,2284.22602673396,2274.29533010061,2284.22602673396,2266.25515626801,2275.23777240651,2281.80459285121,3114.96490185442,2369.63418448738,2352.81258357327,2273.48994269406,2351.8857798975,56861.1562556396,17405.3239166242,2356.58754632582,55474.8577789547,2391.85097722412,2408.58054982455,63614.6371742141,3307.96974356759,32424.510916224,2741.54259839212,2276.96892254231,2326.26862767851,2312.34430811595,13982.2916888182,2342.6371897927,2410.11801165626,73280.4392058156,2335.71925388268,24663.8882767765,2381.72691491842,2289.6431833384,2311.98806924842,2423.6285970177,2399.64851722094,12231.726787494,2368.24424824191,23623.8585843786,2398.7026872018,2362.63760869595,2260.48984075001,2272.20029472409,2284.10781706872,2358.59788734152,49153.4525838809,2391.24809038478,2400.41712831021,2334.84827842009,72616.3030160713,51609.7036013209,109436.726381513,33420.728059369,2317.00733703079,2388.93789070659,15127.3535070529,2317.81153336759,2387.33788074213,2276.36496469742,33323.2892685298,2339.47109647669,4004.55829181052,2278.47096681063,83415.8995885224,4206.18290059863,37055.4435944116,47096.7009409084,9409.43793469761,49886.9979597013,64917.6520706724,4116.20065757872,14260.8928872121,2365.65161357477,2285.01681878757,13061.7482008551,2364.49143202523,2391.59235794499,2287.35508599922,2374.71184446945,2297.20192239377,89217.1429989528,2364.32687866436,2378.81633502177,2307.57137590832,2341.15655644248,2417.0131089983,2273.16679019689,2411.69833861144,25491.6503872343,21664.1669720408,2275.06315046837,2404.48721326312,8994.81093342692,11736.6378515586,2361.27659281579,2275.24097635796,2366.70728481161,2355.5480092702,12981.9075550272,111534.917608065,15794.8195268822,26739.8712527209,154067.183955961,2380.02567570134,2390.8558086449,16528.6078792896,2298.33232148541
