Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150
1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5
1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1199,1192.5,359,1158,1192,1192,1192.5,1192.5,1199,1192.5,1192.5,1159.5,1192.5,1167.5,1192.5,1192.5,1192.5,1199.5,1192,1192,1195,1192.5,1192.5,1193.5,1192.5,1192.5,1190,1192.5,1198,1198.5,1192.5,1192.5,1192,1192.5,1192.5,1192.5,0,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1136.5,1195.5,1169.5,1192.5,1192.5,328.5,1192,1192.5,1192.5,1192,1192,1192,1192.5,1192.5,1192.5,1112.5,1186.5,1192.5,1192.5,1192.5,1194.5,1198.5,1192.5,1192,1192,1192.5,1198.5,1192,1192,1192,1193,1192.5,1192.5,1192.5,1186,1192.5,1193.5,1192.5,1191,0,1198.5,1192.5,553.5,1192.5,1192.5,1193,1192.5,1192.5,1192.5,1169,1192.5,1192.5,1193,891,1192.5,1196.5,1192.5
0,0,328.5,359,553.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,1192.5,359,1192.5,1192.5,1136.5,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192.5,1192.5,1006.5,1193.5,1171,149,1198.5,1192.5,470,837,1192,1190,1192.5,1192,1192.5,1192.5,1156,1195.5,892.5,1192.5,1119,1192,1192.5,1174,1192.5,1192.5,1190.5,1155.5,1168,1192.5,1192,1192.5,1181,1192.5,291,9,1186,1192.5,1191,1130,1190.5,265,1186.5,1192,1171.5,320,1179.5,1192.5,1181.5,1193,1192.5,0,1165.5,1169.5,1192.5,1182.5,1193,983.5,1167.5,1192,1192.5,1195.5,1192,1002.5,1192.5,1192,1192.5,1192.5,1198.5,1192.5,951,1192.5,1192.5,1192.5,1195.5,1191,1192.5,1190.5,1192.5,510.5,1192,1192,1192,1192.5,1192.5,1164.5,1192.5,1192.5,1192.5,352,1192.5,1192.5,1195.5,1192.5,1198.5,418,1192.5,1190.5,1193,1159.5
0,0,0,0,0,1179.5,0,1156,1119,1192,1192.5,1192,0,0,1192,149,1192.5,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,1186.5,0,1198.5,884,1192.5,1155.5,330,1134.5,0,0,348.5,0,1192.5,8.5,578,370,0,231.5,1184,381.5,0,431.5,361.5,370,102.5,1192,0,0,0,510,1169,1171,1184,0,0,0,610.5,964,1186,1031,1170,1199.5,1178.5,168.5,1192.5,1191.5,0,0,1168.5,77,1196.5,0,1043,1053.5,0,983,0,1192,1165,306,1198,31.5,1152,1125,1198,1157,1137,0,196.5,0,5,1186.5,296,415,492.5,1198.5,1130.5,1198,1159,363,0,565,417,1195,195,1167.5,1189.5,1192,14.5,436.5,12,322,131,75.5,1193,1189,1169.5,212.5,1100.5
0,0,0,0,0,1184,0,1169,0,0,0,31.5,0,0,0,610.5,0,5,0,0,1099.5,0,0,0,0,0,0,0,0,0,0,0,0,1162.5,0,1181.5,0,0,1188,0,0,0,0,1096.5,0,1125,1,0,1118,0,573,55,0,1100.5,579.5,421,169,982.5,1193.5,206,1192,0,1076,576.5,253.5,73,246.5,796.5,1190,0,0,1017,1167.5,296.5,274.5,204.5,231.5,411.5,276,1148,0,200,194,1198,286,0,0,86,31,152,395,438.5,0,520.5,1143,10,444.5,535.5,624,179,0,335,1078.5,4.5,700.5,0,1112,130.5,521,395,928,708.5,0,541,0,0,0,415.5,287.5,0,269,0,538.5,0,189,0,64.5,0,214.5,126.5,0,1194.5,457,1166.5,321.5,1171,244,1173,523.5,23.5,0,207,406,357.5,372,247.5,294.5,0,1198.5,99.5
0,0,0,0,0,0,152,700.5,0,0,321.5,194,928,5,0,247.5,0,0,0,99.5,0,1096.5,0,0,0,0,0,0,1162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,0,0,0,386,0,570,364.5,457,0,262,226,452,247,307,289,180,1184.5,442.5,342,85,1098,1159,201,1169.5,1104,544.5,1031,152.5,507.5,514,531.5,42,912.5,95.5,592,623.5,0,39,447,638.5,458.5,65.5,296,10,162.5,283,878.5,1064,0,74.5,406.5,1114,518,91,494.5,0,0,493,1191.5,191.5,0,484,60.5,317.5,406,215,39.5,0,1193,466,263.5,567,36,1155.5,965,674.5,0,1195.5,1178,292.5,463,402.5,675,561,0,0,96,488,300.5,463,0,0,553,472,544.5,362,235,104.5,720.5,0,198.5,580.5,201
0,0,0,0,0,0,494.5,0,0,262,0,0,0,194,74.5,0,0,0,0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,511.5,462,42.5,232.5,85.5,843,0,0,282.5,542,0,326,279.5,533.5,34.5,129.5,555,136.5,0,344.5,482,0,122.5,0,809.5,0,0,400.5,368.5,433,39.5,10.5,384,159,24,143,0,0,0,0,0,30.5,0,0,1169.5,791,117,555.5,1179,481.5,493,260.5,0,0,628,489.5,730,0,247.5,40,944.5,1.5,0,309,261,271.5,1178.5,628.5,0,437.5,588.5,750,453.5,0,82.5,0,156.5,0,0,91,176.5,516,555.5,551.5,628,4.5,90,524,0,623.5,561,391.5,4,369,0,0,0,0,0
0,0,0,0,0,232.5,0,261,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,0,0,0,41,0,0,260.5,4,0,0,0,30.5,0,0,0,1142,0,0,0,0,0,0,0,129.5,0,0,232.5,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,843,1065,174,0,30.5,0,4,42,0,34.5,0,12,0,40,0,0,0,0,348.5,493,0,249,0,0,0,0,0,344.5,82.5,186.5,771.5,99.5,0,0,0,0,0,0,0,320.5,0,0,0,0,0,0,462,0,40,0,0.5,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,526,121,178.5,0,0,707.5,349,0,0,0,157.5,0,541.5,479.5,0,1148.5,0,0,0,349.5,740,4,0,1195.5,241,467.5,77.5,1055.5,0,353,255.5,0,0,0,913.5,0,63.5,373.5,0,0,348.5,329.5,589.5,0,0,1168,0,0,544,1038.5,539,555,374.5,711,0,0,248.5,399.5,832,5,0,0,499.5,0,248.5,1191.5,428,415.5,0,378,0,936,40.5,503,1184,146.5,300,263,568,0,0,0,432,114.5,0,199.5,65.5,855.5,0,37.5,1150,277.5,516,0,27.5,0,1188.5,696
0,0,0,0,0,0,0,0,0,0,0,27.5,37.5,0,0,0,0,0,913.5,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,8,0,0,0,0,549.5,150,0,535.5,0,0,626,9.5,304,3.5,0,0,0,116,0,0,709.5,0,222.5,0,0,0,0,0,99.5,0,212.5,0,0,0,0,0,0,467,0,0,0,703.5,497.5,1059.5,309.5,0,0,127.5,0,0,0,308.5,0,16,0,819,18,352.5,448,71.5,478,632,17,118.5,0,0,107,0,0,0,0,0,864.5,0,0,0,0,0,0,0,234,193.5,0,0,67.5,93,0,0,0,0,105.5,1092,135.5,245,1191.5,0,0,142,0
