fits1,fits2,fits3,fits4,fits5,fits6,fits7,fits8,fits9,fits10,fits11,fits12,fits13,fits14,fits15,fits16,fits17,fits18,fits19,fits20,fits21,fits22,fits23,fits24,fits25,fits26,fits27,fits28,fits29,fits30,fits31,fits32,fits33,fits34,fits35,fits36,fits37,fits38,fits39,fits40,fits41,fits42,fits43,fits44,fits45,fits46,fits47,fits48,fits49,fits50,fits51,fits52,fits53,fits54,fits55,fits56,fits57,fits58,fits59,fits60,fits61,fits62,fits63,fits64,fits65,fits66,fits67,fits68,fits69,fits70,fits71,fits72,fits73,fits74,fits75,fits76,fits77,fits78,fits79,fits80,fits81,fits82,fits83,fits84,fits85,fits86,fits87,fits88,fits89,fits90,fits91,fits92,fits93,fits94,fits95,fits96,fits97,fits98,fits99,fits100,fits101,fits102,fits103,fits104,fits105,fits106,fits107,fits108,fits109,fits110,fits111,fits112,fits113,fits114,fits115,fits116,fits117,fits118,fits119,fits120,fits121,fits122,fits123,fits124,fits125,fits126,fits127,fits128,fits129,fits130,fits131,fits132,fits133,fits134,fits135,fits136,fits137,fits138,fits139,fits140,fits141,fits142,fits143,fits144,fits145,fits146,fits147,fits148,fits149,fits150
209259.351252733,209309.351252733,209909.351252733,209909.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733
209259.351252733,209309.351252733,209909.351252733,209909.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,210009.351252733,92773.2328977981,143046.430296553,210103.876198471,210156.600101023,210009.351252733,120073.00331712,210011.410186168,229018.57892702,275720.587922129,210009.930598237,210013.438477707,161356.760970772,110256.567047495,210009.351252733,145827.895035449,103324.153269534,228501.90511973,211161.817476504,124589.192329768,115694.508222135,210009.351252733,124791.921313636,210014.767594258,210009.351252733,210009.351252733,209155.03530231,210009.351252733,210009.351252733,210304.813096516,127623.441495397,211253.362013864,210012.040938214,210010.878097943,210009.351252733,210009.351252733,210032.788110453,209665.430176525,101017.263867439,210009.351252733,122299.80284042,148092.573081437,210009.351252733,210009.351252733,210947.77321148,123850.773260637,215347.021384364,212134.006113175,118342.680390363,209528.689313942,210110.093184985,208855.835235769,210009.351252733,157603.561149132,213043.799607056,103466.440458156,210009.351252733,187680.24908472,125859.479776111,203575.885454842,109146.25122946,119689.698128516,120443.065533633,211234.751329104,245632.116648759,210027.925814978,208676.508742165,210009.351252733,210009.074614201,262477.579351688,120202.749083922,257235.789329231,117861.811544514,179517.056285128,210124.454062636,202610.127470502,210009.351252733,211112.019583988,132053.394757424,210009.351252733,117229.036245379,123819.440954329,112356.905307231,210002.178750097,210009.351252733,140024.726279584,136282.473187948,210009.351252733,147787.80614574,210009.351252733,210019.396685841,123219.134387298,123591.333553314,168340.716086637,210009.351252733,124961.928894901,119018.683238485,269760.725894116,210197.734954646,124490.083448065,210082.155753517
2373.23289779814,2367.26386743862,19674.1532695335,21266.4404581555,59946.2512294596,124589.192329768,65056.5670474946,140024.726279584,210009.351252733,132053.394757424,210009.351252733,210009.351252733,118023.00331712,179517.056285128,98294.5082221351,210009.351252733,123150.773260637,210009.351252733,148092.573081437,210009.351252733,103173.232897798,96023.2328977981,96023.2328977981,96123.2328977981,96123.2328977981,96123.2328977981,99173.2328977981,102223.232897798,93173.2328977981,93173.2328977981,93173.2328977981,100223.232897798,100223.232897798,100223.232897798,100223.232897798,97723.2328977981,97623.2328977981,97623.2328977981,97623.2328977981,97623.2328977981,94023.2328977981,99623.2328977981,93523.2328977981,93523.2328977981,93523.2328977981,93523.2328977981,93523.2328977981,93473.2328977981,92773.2328977981,92773.2328977981,120014.627917367,209033.204920809,137952.658117028,159831.198877514,132862.070494984,148076.672224768,195630.147493379,116169.667313123,210011.197794247,117844.555889452,123880.015053979,210107.231467578,154147.174487198,116178.814937166,117266.28976488,121314.076967738,203779.508660344,130235.544682077,123712.052252656,142992.53530972,120318.574639664,112856.502333982,210009.351252733,210308.269354389,210202.87295591,117268.688162619,123379.210207733,125895.890921747,171334.597874914,123777.371745771,218388.174372308,118445.790062758,210009.351252733,208846.235095128,127719.614032579,210154.080455023,210123.726714497,210009.351252733,146085.598659443,100760.347695092,127073.232919659,122447.757534827,114034.712872531,127122.705430791,184115.59666686,210136.529427607,210009.184661418,126765.016360332,210009.351252733,132545.070091461,124778.276440338,120390.426549643,115128.796507819,122722.250046837,210334.969649476,124402.787943079,107869.405062364,219129.663468213,210009.351252733,210009.351252733,124361.495424063,122363.113887916,108513.87825518,118156.629222084,157480.614994689,210009.351252733,124004.1569835,210483.947321509,112253.094897151,120912.030490438,179893.654984585,117912.082026221,114539.247388749,210009.382303894,120522.841588335,209958.856759722,210009.351252733,124065.578768984,111726.869053476,168340.716086637,120892.643078934,165359.008258257,209925.754009197,125144.143002475,122528.170633982,116965.352540455,125983.621546898,115458.665923603,211736.551657772,210003.785818799,126019.608961938,167786.362176324,111139.218772584,120862.967243215,117873.328472213,210007.954908746,210101.202684484,115818.85031063,161163.970894494,209145.1521947
2367.26386743862,2373.23289779814,19674.1532695335,21266.4404581555,59946.2512294596,67423.2328977981,77746.2512294596,80623.2328977981,124589.192329768,85194.5082221351,84223.2328977981,75860.3476950924,83173.2328977981,103966.28976488,124002.787943079,111818.688162619,88996.2512294596,137952.658117028,124102.787943079,114218.688162619,91267.2638674386,91267.2638674386,95717.2638674386,95817.2638674386,95817.2638674386,96717.2638674386,99173.2328977981,91967.2638674386,90867.2638674386,98017.2638674386,93173.2328977981,98017.2638674386,98017.2638674386,98017.2638674386,98017.2638674386,98017.2638674386,97623.2328977981,97623.2328977981,100117.263867439,100917.263867439,96917.2638674386,96267.2638674386,93867.2638674386,93867.2638674386,93867.2638674386,93867.2638674386,93867.2638674386,93867.2638674386,93867.2638674386,95167.2638674386,125383.939391465,126778.648542925,117303.660660724,117204.124219884,120641.987695492,118157.335489508,119319.160304173,41209.6243650487,111806.124136264,103759.62578628,142610.044302717,122173.268809218,120647.480291717,114624.046766979,117288.12197505,115424.94518886,102823.232897798,196359.286610181,116402.177787655,132264.837198753,153556.482749962,113172.85606852,76111.3944385337,116172.90946496,120110.879846229,145214.327061137,115571.578829356,118179.736631202,117881.749630256,128831.296530465,122828.285310635,118038.605614565,114652.426737663,116660.731130306,99967.5321054313,114915.454761097,100711.745137278,2363.20717926002,124723.078920475,122319.443661694,103920.58124818,128971.593548124,127326.015117099,108648.081405035,122947.976457402,121664.996690185,143271.697621868,84024.5278726156,113120.262579953,120072.367798466,116370.394236847,116284.442128154,121857.268602146,121712.071800467,117504.037058699,123128.121464135,100639.724746049,117978.405975371,114974.282707893,117623.932732535,117937.865586413,149288.19041937,109432.998194803,117270.110620016,114305.499935828,118362.153930352,118620.994234293,112450.42979468,124753.216878397,122787.356359395,120730.748090103,122800.121198499,176312.250041309,123399.681869725,107567.194026726,118447.675017308,118808.07558589,124146.764283965,117238.76581567,134923.881815775,123834.052838393,123276.709317162,114094.004147187,117036.985948028,132187.576984005,114818.662070398,115118.009216337,125972.015513251,130473.862411485,109523.232897798,115699.889833069,125036.770855143,116405.061194839,113988.750903781,2454.53751871369,116734.732432442,121904.181238483,108269.445759186,122357.595010061,101372.278464243
2363.20717926002,2367.26386743862,19973.2328977981,2404.53751871369,47974.1532695335,67423.2328977981,124302.787943079,62617.2638674386,84517.1940267257,88120.5812481795,72067.2638674386,84523.2328977981,75417.2638674386,82567.2638674386,103838.750903781,118549.681869725,88996.2512294596,83724.5278726156,112674.282707893,104870.58124818,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,90867.2638674386,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,97623.2328977981,98017.2638674386,2363.20717926002,100917.263867439,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,93523.2328977981,93867.2638674386,2363.20717926002,2363.20717926002,2363.20717926002,92773.2328977981,116130.93116976,103077.791818304,113162.954798732,119770.086484804,103067.253995492,102570.936180751,96723.2328977981,114877.590878946,100056.760590692,100944.981525515,103617.294316056,109965.435317344,91402.7388927256,118721.530353264,113325.125206719,117847.516531621,114467.24208903,114616.814970096,118776.510222531,113146.24546685,115912.350286632,115056.276585478,114390.195451698,117165.948399815,113995.381714694,112068.043399724,118397.109997166,72743.2131484861,109466.941257424,106717.263867439,116433.409814882,114364.390388641,112856.472486778,103167.309365992,119345.343167233,115875.346565432,101017.263867439,114024.959005453,105615.155472241,100573.232897798,101017.270461253,117217.241166992,99720.1867705377,102011.207616635,126271.845048504,113194.894930725,108754.461070904,101017.263867439,111867.251115193,99474.3739361177,110744.782494887,118834.493837164,117514.361163501,122516.758518198,117878.405975371,103756.353950894,117246.546130126,108040.424151689,116944.974004073,123830.078202296,115529.086415809,122202.823363213,107017.263867439,100069.520167152,114281.751912191,114723.417350637,117524.844745209,107638.118816384,117687.328627615,109817.263867439,39236.5503748581,112067.304152631,115412.146403036,120799.990843055,117392.004593036,126094.539281697,113443.902660755,113959.513694021,123201.535791886,112511.086936097,116703.76077196,116830.744097006,117167.66780748,114774.255766061,113367.556198464,118723.142369646,119397.197970632,112090.140560809,120034.951580549,118773.853190745,116124.205379238,113440.756996256,112367.263867439,109273.232897798,113799.466112439,114261.118869085,117048.060073596,111770.394240073,112065.892614404,112365.936794298
2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,69665.4353173441,76431.7519121907,2363.20717926002,2454.53751871369,68617.2638674386,102129.086415809,2363.20717926002,2363.20717926002,102074.205379238,89423.2328977981,94464.3903886415,92467.1940267257,98488.1188163836,98417.2638674386,99088.1188163836,2363.20717926002,2363.20717926002,2363.20717926002,95817.2638674386,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2549.54485426314,2337.17983575224,117423.508690261,88700.4078816476,40923.0891783742,121599.678891308,55855.6577775478,127121.753923228,106956.534466386,112125.730055423,113703.587409242,102348.195253928,103431.313202685,116832.239417574,111547.758209103,97175.3496354049,114400.760798493,111901.257201907,80109.0122169893,135258.599408283,84964.1107708237,118437.894603056,2395.4291136036,2399.78945801494,116598.603625183,112612.122933083,2371.49405023394,66687.4043753547,124714.788327124,122860.830809105,52560.1542279655,126596.297570616,107475.234603615,42469.8787315312,48030.2215404011,119452.388602885,2277.49922735831,110725.650071778,121023.203199446,80755.398383436,113582.098705015,114880.920612218,104652.668902568,2389.06805009838,100921.625055374,111568.309351767,100967.38869708,46578.3887744029,120761.345737552,90894.8377163398,111217.111776656,103784.290739491,125349.597574902,116665.654152288,103299.728120066,2363.20717926002,125688.257474097,2391.09737045198,3906.90277523613,120546.154433104,118183.618259002,108972.996599803,125267.997565412,114250.767466442,72197.9838109322,121433.973918993,117830.70249317,44762.5047059864,2370.1438158756,109135.993713137,116416.311453886,115872.613905527,137970.986974518,65279.6282938613,2362.97383067719,112056.760590692,114486.102469467,122708.005218592,115899.324931273,111484.456892388,120210.924944909,114164.245985694,116218.728254651,114482.535147445,53413.1862869378,111873.232897798,104332.477914088,108427.927620486,122551.450351137,117472.606604942,116873.84312204,114451.951547565,116625.095432159,2335.34171993579,92716.4157610934,115711.53861496,114995.851803925,121914.769728662,2363.20717926002,119571.293976586
2277.49922735831,2335.34171993579,2337.17983575224,2362.97383067719,2363.20717926002,2362.97383067719,2363.20717926002,2399.78945801494,2363.20717926002,2363.20717926002,2337.17983575224,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2363.20717926002,2371.49405023394,2363.20717926002,2363.20717926002,2363.20717926002,6666.77455224423,2363.20717926002,2277.49922735831,2277.49922735831,2363.20717926002,2277.49922735831,2363.20717926002,2277.49922735831,2277.49922735831,2362.97383067719,2277.49922735831,2277.49922735831,2277.49922735831,2363.20717926002,2363.20717926002,2277.49922735831,2277.49922735831,2363.20717926002,2277.49922735831,2363.20717926002,2277.49922735831,5119.88284342232,2389.93122569441,2422.48277887504,3923.52181921444,2363.20717926002,5119.88284342232,2363.20717926002,5119.88284342232,2389.93122569441,112752.294029828,54922.6516243991,12422.7788214867,115862.359646931,2375.62746075853,2360.89088645583,110769.908959502,108472.456402274,120187.156670224,19040.1465257535,109965.165554358,115831.460536852,2417.44408525228,102551.028757767,109189.390739763,115941.626223712,2355.25498805127,103201.268539454,91350.4552994423,112986.700048552,95489.5455507454,124345.597015603,121928.417247928,22679.2377819867,109784.264293962,109688.207728758,49457.9814200257,116702.274740615,118272.791657962,127090.289363668,2340.715702733,78629.4504395714,122261.575929483,120961.423643696,100728.193305128,36958.5579602867,120475.535700635,54842.3917996341,2393.15113842668,87807.4320251016,2320.44821933972,2339.80476910161,125841.566654736,105156.846264248,46483.802781797,2363.62224986948,2359.15632870521,2363.20717926002,109211.194402459,122273.42525156,2367.21257188155,97161.662951149,44674.7229189239,124747.944101704,115014.844037185,2379.38149356154,2359.13095980104,146207.63197601,123433.990567778,41657.9523910128,2363.24260529149,125479.375915042,118201.179234281,116500.596940879,40786.6730153631,2363.20717926002,79297.9946449523,49008.3471022667,114514.599430612,116910.323149179,113687.182986507,115339.459549647,110599.046455547,114306.966789047,112590.68933263,115769.94452384,108117.224120106,2363.20717926002,111243.661186021,112784.539062676,116840.11657647,27710.7333009038,2370.59885219572,114918.873512616,120869.35841743,2363.20717926002,21148.5830916558,110037.230772778,116194.958130595,122856.875415918,107795.385863233,72294.1567010909,100872.305499689,117174.881550651,112761.952203544,120131.513762941,107681.125992458,114596.703100754,102072.78897402,119436.315415424
2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2370.59885219572,2339.80476910161,69861.9522035442,2340.715702733,5119.88284342232,83134.5390626759,2363.20717926002,2277.49922735831,2363.20717926002,2360.89088645583,5119.88284342232,5119.88284342232,2277.49922735831,2363.20717926002,2320.44821933972,2389.93122569441,2277.49922735831,2277.49922735831,2277.49922735831,2390.57017659307,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2363.20717926002,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2437.00801453813,2277.49922735831,2277.49922735831,2373.16668902667,89969.9663818096,2373.57351057487,112427.221378754,108399.555082386,89722.4637043088,4575.60187718957,92947.6984488486,117912.996874736,2307.77833259927,2326.61617358852,2366.33443416535,2363.05891035469,6206.66461241083,113825.089064869,66171.9498172757,75203.3244628098,119383.206251796,110486.760225694,2363.20717926002,116427.83261169,2700.90725692908,122177.174547506,2397.20118813503,4613.48924458119,122452.894776815,122225.209526398,2317.74401463367,20007.1909445508,52504.672904133,118075.717610549,2363.20717926002,69901.7324935971,2391.92250517974,120071.526619147,2362.31327607963,132669.399089536,51573.089376195,61358.2481863622,2376.29772450066,2366.9442630226,100059.198928653,2363.20717926002,106527.944715824,2340.937447807,2363.20717926002,2354.85145706236,124993.974780219,2445.05527496038,11351.3113800902,91325.0954895525,2363.20717926002,87092.4436339787,110246.438425809,2363.20717926002,127953.485014371,119467.019039493,114650.215825552,2372.5687743223,2369.77968193338,41818.2111567147,8507.54753252691,22937.3594090801,3793.32924826362,2352.96928300801,120074.686625644,109584.263825508,2375.72504320403,2363.20717926002,2388.01364827522,2363.20717926002,120815.737243692,50245.831125715,116329.242181911,125500.022501735,118608.701775682,2357.31161118978,2333.90237407545,115114.599430612,2815.79417033638,45396.7763729723,84617.9045315582,130859.69328985,124934.812850687,54787.1312210492,4224.49866338211,2363.20717926002,2363.20717926002,121414.746118418,2363.20717926002,118413.899085123,2278.25882373495,91824.4116365064,41657.9523910128,126441.481875726,93988.8952523883,109912.573623671,123775.965765171,76274.6289648779,118411.004401424
2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2363.20717926002,2352.96928300801,2333.90237407545,2373.57351057487,2277.49922735831,2277.49922735831,64912.5736236714,5119.88284342232,45396.7763729723,20007.1909445508,2277.49922735831,2354.85145706236,2363.20717926002,2362.31327607963,50245.831125715,2278.25882373495,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2359.41249402485,2301.19071931663,38835.1656696808,91055.4411183608,3725.39199821398,2387.98090123617,19346.5991004887,2275.47360081912,2320.17523721602,118210.744601779,15349.9860419865,2305.45392411981,82419.0700543269,98200.9936150129,117692.547308294,76043.449532053,114161.286903336,8666.4271413907,2356.08758342507,42842.3669338854,14188.3988048575,116359.823443442,120931.141781767,2354.76516150317,2320.23674559704,24426.3496656337,2928.70768411283,116923.301786221,4383.43664919063,2311.90303772701,113852.007552974,118351.011376744,2407.86368828657,47294.4162092782,117150.649430539,102163.90020862,70869.5968899371,5860.70293936622,66133.7822334705,2352.51290859675,100343.978820374,2319.96975177727,41074.0597882015,90012.4359050876,60025.0220722055,105868.928876532,2293.58047985649,52045.2029616238,16831.0765504772,2285.30484955334,2363.24818282593,2347.78571019806,116435.808663371,2309.88205009756,2523.22458026401,2375.55778788244,2449.74285795556,2573.48046513416,2358.8311112317,121687.027323285,2369.70165003686,2354.60342503073,2278.14482798754,2280.60453527898,2363.20717926002,3025.77031067144,2387.13082738567,5609.08911842596,111075.926702296,2292.88289422763,50656.8365118859,66586.4444596867,52606.7905053857,2300.12096813636,45483.3738122421,47836.6157501301,9642.27830336169,2379.41532416796,13891.335816816,62790.325028075,116071.661070161,108387.071583498,6064.06832317703,117518.347893129,7677.03150184015,80614.7521533483,2277.82606777164,116954.057880932,4200.83778502212,2383.5191203736,2363.20717926002,3340.59522418138,2370.92128491964,2346.09764396347,49275.3563470402,48239.7712792211,14795.5927136942,2362.45334084434,24361.898347039,53248.167917064
2275.47360081912,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,4383.43664919063,2383.5191203736,2928.70768411283,5119.88284342232,2277.49922735831,2277.49922735831,8666.4271413907,2278.14482798754,16831.0765504772,2277.49922735831,2362.45334084434,2362.31327607963,2358.8311112317,2523.22458026401,2277.49922735831,2367.39028319118,2389.15791863629,2277.59632731599,2277.59632731599,2363.20717926002,2277.49922735831,2277.49922735831,2277.49922735831,2390.57017659307,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2274.75017652876,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2277.49922735831,2274.75017652876,2277.49922735831,2277.49922735831,2277.49922735831,2297.61737585658,2300.76390426743,15661.4926223688,4916.14230062518,115438.186769782,95194.8106437603,2277.32697434444,115653.027808589,94043.4812379674,28385.2530268828,2352.5280871021,2309.72046400378,45155.0656211624,2279.90139442135,3964.5643511652,55362.8475958721,82099.3140071191,2375.55778788244,38849.5259748026,32479.2963572786,2322.83818762745,69725.1514884892,86496.5889964438,2290.88125975398,99116.0688274369,2324.16339290471,2277.76079406124,2410.57824995016,2328.48935945271,2314.96922673994,100211.212921125,12415.6627235172,2277.5582409025,3524.00984994784,56772.3170651901,2288.22399305817,2350.36024776158,109293.730528908,110592.107836709,2276.66557570109,76275.5746264708,52754.6994398293,13811.4762133703,2364.18358205755,2278.62567672767,117831.726193404,2288.73611949487,2412.21252422355,2278.37204500446,10409.1853278692,11101.414198536,2407.93685009991,104858.798279368,75936.0502830538,31396.1086274277,2320.04922984437,3266.35311091149,2380.18921221895,20171.7742979499,2400.73228705778,113543.613819313,2289.51494145566,2343.83935784244,50146.600536211,2369.31946737403,112125.771199127,2288.20451028976,2344.71611836169,2290.55329542251,2326.74340267443,2277.42189461584,28466.2608519966,2369.96052529989,121813.750076846,2295.66169707237,129695.227298949,2284.32385524798,15590.038420847,53696.2683639198,57358.132097529,2279.90459012096,2363.20717926002,12040.6333896989,14603.1515231118,111292.629152665,4522.25317585424,2426.87550008368,2278.86774365614,2352.4635072106,2376.6224620824,2406.91235040205,2567.13434402253,2308.85011340689,67664.4495144056,100926.845796836,65747.2486463134,59365.7733545471,2365.15759131063,110926.838026713,2320.63255672253
