fits1,fits2,fits3,fits4,fits5,fits6,fits7,fits8,fits9,fits10,fits11,fits12,fits13,fits14,fits15,fits16,fits17,fits18,fits19,fits20,fits21,fits22,fits23,fits24,fits25,fits26,fits27,fits28,fits29,fits30,fits31,fits32,fits33,fits34,fits35,fits36,fits37,fits38,fits39,fits40,fits41,fits42,fits43,fits44,fits45,fits46,fits47,fits48,fits49,fits50,fits51,fits52,fits53,fits54,fits55,fits56,fits57,fits58,fits59,fits60,fits61,fits62,fits63,fits64,fits65,fits66,fits67,fits68,fits69,fits70,fits71,fits72,fits73,fits74,fits75,fits76,fits77,fits78,fits79,fits80,fits81,fits82,fits83,fits84,fits85,fits86,fits87,fits88,fits89,fits90,fits91,fits92,fits93,fits94,fits95,fits96,fits97,fits98,fits99,fits100
29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309
29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29711.4279909637,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9148750803,29886.9355524309,29916.852217703,29886.9355524309,29886.9355524309,19416.8124300062,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9247734774,29886.9355524309,30068.4782281472,29899.5194459863,29886.9355524309,30011.8946595704,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,30047.3432187688,29903.5704393998,29886.9355524309,28822.7300147179,29886.9355524309,29886.9355524309,29886.9355524309,15486.3863340052,16964.8297954999,29886.9355524309,29886.935574685,29886.9355524309,29886.9355524309,29886.9355524309
15486.3863340052,16964.8297954999,19416.8124300062,28822.7300147179,29711.4279909637,29886.9355524309,15486.3863340052,28822.7300147179,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29711.4279909637,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9355524309,29886.9518875452,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,15486.3863340052,29900.1164206515,29886.9355524309,29886.9355524309,29887.3109753985,29886.9355524309,29886.9355524309,29869.874241228,15486.3863340052,29880.0341657793,29886.9355524309,29886.9386185245,29886.9151561591,29886.9674756499,28347.0516738112,29540.5754785741,30936.1934851377,29979.0669230137,244.115117572321,29895.8402207172,19250.1561352821,22403.6930751974,29886.9355524309,28279.4850227959,29967.9789666473,29886.9355524309,30068.2789779046,29887.3960439213,28320.727728611,29886.9355524309,29886.9333333038,29886.9355524309,29859.1367150055,19416.8417324173,16964.8297954999,29886.9113538072,29829.5990163065,29886.9355524309,16229.9648890448,29886.9057606158,29913.2595247793,29886.9355524309,29886.9355524309,29886.9370507278,29886.9145105383,29886.9355524309,29883.9982240894,218.409628739588,29886.9716749274,29886.308389666,29994.8781651733
218.409628739588,244.115117572321,15486.3863340052,15486.3863340052,15486.3863340052,29883.9982240894,15486.3863340052,16964.8297954999,244.115117572321,29886.9355524309,15486.3863340052,15486.3863340052,19250.1561352821,29711.4279909637,29886.9355524309,15486.3863340052,15486.3863340052,15486.3863340052,16964.8297954999,15486.3863340052,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,244.115117572321,237.879313950525,29827.057151411,28347.0516738112,29886.9355524309,15486.3863340052,237.410167678468,15486.379877188,15486.3863340052,15486.3863340052,16104.0462376413,27039.6890723056,28310.2074203421,15486.3863340052,28196.5060694418,17010.8850261119,29843.5764738243,15486.3863340052,15486.3863340052,15486.3863340052,15383.3636665935,15486.3863340052,29904.8223251308,29886.9355524309,15486.3863340052,18010.4371005414,15486.3863340052,22667.0432590832,19088.1975193527,15486.3863340052,232.611670071384,29995.1934286411,15486.3863340052,15486.3863340052,24262.893208222,29886.9301145366,7243.59150218299,15486.3863340052,234.233585995885,15486.3863340052,29886.9355524309,30822.5950781294,29886.9355524309,15486.3863340052,15486.3863340052,244.115117572321,15486.3863340052,29711.4279909637,13416.7275170325,15950.1675413822,17789.310882462
218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,15383.3636665935,15486.3863340052,15486.3863340052,218.409628739588,17789.310882462,244.115117572321,15486.3863340052,24262.893208222,218.409628739588,218.409628739588,218.409628739588,15486.3863340052,27039.6890723056,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,237.371076568271,15381.2128702186,28346.1157618862,244.053266443861,218.350188621622,735.171574533342,218.409628739588,246.307198639894,218.409628739588,218.409628739588,243.975897961385,15907.3274013122,218.409628739588,247.619558800001,15486.3863340052,15486.3800022595,218.409628739588,12065.7837283375,218.856188754397,15486.3863340052,219.214304216832,18865.7841338976,218.409628739588,6948.21980314828,218.409628739588,2351.54028538313,11836.7290146842,218.409628739588,16725.0145433899,15685.3685258022,29409.0718218433,218.409628739588,218.409628739588,1244.09366630194,15943.8052078112,235.73113691443,15486.3863340052,16343.8512044478,24708.2024854283,9585.38613225328,26690.9325813931,15486.4174081002,13416.7275170325,18747.8342436401,12966.4570174615,218.409628739588,218.409628739588,218.409628739588,18269.1730535411,18045.7689788313
218.350188621622,218.409628739588,218.409628739588,218.409628739588,218.409628739588,17789.310882462,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,1244.09366630194,15381.2128702186,218.409628739588,218.409628739588,15381.2128702186,17789.310882462,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,227.152592142956,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,263.621719059848,218.409628739588,218.409628739588,20689.2899241516,30986.192200367,29886.9355524309,20736.039643862,218.409628739588,217.800738097401,251.186165140894,18751.848445445,218.409628739588,15486.3863340052,218.409628739588,24992.5217568487,218.409628739588,15588.1733027703,218.409628739588,1125.43323880466,219.427132241355,218.409628739588,29657.4868750722,218.409628739588,8707.02461578597,218.903761464962,218.409628739588,218.409628739588,237.689112741609,237.831875661238,218.009596106261,219.031852583016,240.416305603426,219.214304216832,218.409628739588,218.409628739588,248.85260945662,221.361106100566,218.409628739588,218.409628739588,238.115003222468,218.409628739588,4589.89121927889,806.553805871526,7702.67672639931,246.109447594822,218.409628739588,218.412406405968,29691.9940652593,252.555630054698,240.131008639989
217.800738097401,218.009596106261,218.350188621622,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,219.214304216832,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.903761464962,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,3024.33830611234,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.009596106261,244.57132378049,218.409628739588,246.878492725955,220.245048248323,218.409628739588,218.409628739588,218.409628739588,218.258205786819,7646.07713266107,20978.9839374258,30962.7272885613,218.409628739588,8333.56382016062,10508.294679385,217.702672477703,218.409628739588,209.201306333539,7683.85259488121,25512.3115416593,219.289113707647,201.433528002569,26002.7830344874,222.629444822854,243.464262747201,10225.6672845084,2085.01360561541,7184.17472922768,218.409628739588,16958.3503867052,10398.7955764977,218.409628739588,5224.28486582069,218.409628739588,223.808001143936,218.409628739588,4798.68951731839,218.932402928531,218.409628739588,4335.71633787599,219.549111966365,10472.0855623009,218.409628739588,240.416305603426,252.555630054698,218.409628739588,5681.5584517379,7682.82981346342,229.734895429144,3639.90176593852,218.409628739588
201.433528002569,209.201306333539,217.702672477703,217.800738097401,218.009596106261,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,217.702672477703,218.409628739588,218.409628739588,218.409628739588,218.350188621622,218.409628739588,252.426367114839,218.409628739588,218.409628739588,218.409628739588,201.433528002569,218.409628739588,201.433528002569,218.903761464962,201.433528002569,201.433528002569,218.409628739588,218.409628739588,5326.27523569406,218.409628739588,218.409628739588,218.409628739588,218.409628739588,217.702672477703,219.214304216832,218.409628739588,5403.89382767864,5015.06233487842,218.409628739588,218.409628739588,218.409628739588,218.409628739588,218.409628739588,217.800738097401,208.516163912467,218.409628739588,10784.9724452808,222.385146788268,218.409628739588,218.903761464962,5129.11968337244,6428.3688059879,5974.96860087219,218.496396543255,218.409628739588,220.245048248323,218.409628739588,17113.8721685056,216.921463900989,220.251567572789,218.409628739588,219.021375695987,30013.594237317,218.409628739588,1914.80080554258,218.409628739588,19257.4730484301,218.409628739588,4798.68951731839,10398.7955764977,218.409628739588,194.494875608242,218.409628739588,217.969491833378,218.409628739588,218.409628739588,10398.7955764977,9220.79174223681,218.886021854714,3311.04907397541,9992.10109510782,240.416305603426,209.152300458918,29822.9852350587,252.239573161661,218.409628739588,218.009596106261,218.409628739588,218.409628739588,218.409628739588,247.886040654324,218.409628739588,2221.24511937812,218.409628739588,14877.2032180488,245.721054262417
194.494875608242,201.433528002569,201.433528002569,201.433528002569,201.433528002569,218.409628739588,218.409628739588,218.009596106261,218.409628739588,201.433528002569,218.409628739588,218.409628739588,218.409628739588,218.409628739588,240.416305603426,219.021375695987,218.409628739588,218.409628739588,218.409628739588,218.409628739588,5604.31948717351,218.409628739588,218.409628739588,218.409628739588,12434.0301338796,218.409628739588,218.409628739588,221.023054069535,1320.73995679911,218.409628739588,219.214304216832,218.409628739588,218.409628739588,5404.16952693208,5604.31947910049,5609.85310067879,218.409628739588,8486.38608667872,218.409628739588,218.409628739588,201.433528002569,218.409628739588,218.409628739588,252.625302705055,29752.4580358008,194.494875608242,218.409628739588,218.409628739588,2707.76048262231,201.433528002569,218.409628739588,218.409628739588,6884.02697524179,29886.9355524309,9230.80909119187,240.416305603426,218.195656996593,219.46515591452,3864.42006413336,218.842766891325,218.409628739588,226.821937605926,251.032431238781,9469.08614465339,220.025099900923,220.002818375574,253.444541603486,504.994618762811,3334.69991463682,232.276161086991,1730.59552751832,29822.816012884,250.634138927293,18750.3257706307,8326.70816787501,209.097195251884,5581.68407069001,10398.7955764977,453.916164965112,241.466110985541,32189.306131952,28429.0969226182,240.141413422216,240.357656260886,202.806013406833,9502.8575335822,208.535891121037,218.993709236993,17960.2488008841,8474.90889597845,218.409628739588,29364.442182331,216.921222517156,229.537611438725,207.905764967703,240.416305603426,24891.3555223199,4927.29227295221,29886.9355524309,12870.9441733195
194.494875608242,194.494875608242,201.433528002569,201.433528002569,201.433528002569,218.409628739588,201.433528002569,1320.73995679911,453.916164965112,201.433528002569,201.433528002569,218.009596106261,240.416305603426,194.494875608242,209.097195251884,218.409628739588,240.416305603426,218.409628739588,240.357656260886,218.409628739588,218.409628739588,201.400396252507,5075.67743770222,5604.35115733146,220.118112837187,4415.04075540981,218.409628739588,201.433528002569,194.494875608242,220.002818375574,241.470278707179,201.433528002569,208.535891121037,218.409628739588,218.409628739588,5015.06233487842,4809.31302308107,216.930410622707,218.409628739588,194.494875608242,218.409628739588,194.494875608242,194.494875608242,218.409628739588,218.409628739588,194.494875608242,201.433528002569,194.494875608242,194.494875608242,282.285511313188,204.970034903216,10398.7955764977,218.409628739588,201.791733586226,29864.9144520735,219.343473516089,8639.23439790664,202.806013406833,227.271876584592,218.409628739588,218.409628739588,218.26343027055,10755.1665961456,218.332642548184,201.433528002569,218.414076685228,21865.9229836674,219.247969647313,265.824881433021,218.409628739588,218.409628739588,420.312601766355,218.966347875053,218.409628739588,201.433528002569,219.424812649285,4312.04381641966,204.410644618733,1320.73996859916,217.600974543334,240.416305603426,200.359218767336,222.05508078134,201.436742333093,218.133302906254,200.445378452793,7627.28652972981,202.7751114437,227.779570102647,264.016965362401,218.409628739588,218.299244499838,229.537611438725,10636.4413022225,2141.98899233912,1320.73995679911,197.714976353595,217.868162189187,4832.5348070153,219.788086455472
