fits1,fits2,fits3,fits4,fits5,fits6,fits7,fits8,fits9,fits10,fits11,fits12,fits13,fits14,fits15,fits16,fits17,fits18,fits19,fits20,fits21,fits22,fits23,fits24,fits25,fits26,fits27,fits28,fits29,fits30,fits31,fits32,fits33,fits34,fits35,fits36,fits37,fits38,fits39,fits40,fits41,fits42,fits43,fits44,fits45,fits46,fits47,fits48,fits49,fits50,fits51,fits52,fits53,fits54,fits55,fits56,fits57,fits58,fits59,fits60,fits61,fits62,fits63,fits64,fits65,fits66,fits67,fits68,fits69,fits70,fits71,fits72,fits73,fits74,fits75,fits76,fits77,fits78,fits79,fits80,fits81,fits82,fits83,fits84,fits85,fits86,fits87,fits88,fits89,fits90,fits91,fits92,fits93,fits94,fits95,fits96,fits97,fits98,fits99,fits100,fits101,fits102,fits103,fits104,fits105,fits106,fits107,fits108,fits109,fits110,fits111,fits112,fits113,fits114,fits115,fits116,fits117,fits118,fits119,fits120,fits121,fits122,fits123,fits124,fits125,fits126,fits127,fits128,fits129,fits130,fits131,fits132,fits133,fits134,fits135,fits136,fits137,fits138,fits139,fits140,fits141,fits142,fits143,fits144,fits145,fits146,fits147,fits148,fits149,fits150
31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,70192.5374267276,39083.3080583207,4047858.43001535,35340.3294603554,31670.1651037711,1362846.23117931,109088.094119251,31670.1651037711,46091.4010137744,42864.0032176263,1348747.11753367,31670.1651037711,35619.3517007652,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,31670.1651037711,45749.3283654952,48948.072259987,1555588.84585426,34884.6120724653,3603131.91456155,32462.10873936,36048.8284697773,30464.3298796785,31018.6512458176,41282.5887788683,34470.5180283255,34212.247196887,61275.6406452121,37799.6802190351,111182.852778725,100623.550569475,109943.64028635,48948.072259987,44216.0400598222,58554.33088647,33268.5287864441,33200.3200620802,53351.5199895023,31920.9698780113,31670.1651037711,29850.3001105929,37293.0151782395,42317.9426771792,32730.9338141392,27581.8637562491,39429.2384566557,31831.3044496062,44026.8870876508,42512.0496285709,36870.4316890565,634521.562965784,33885.9838478197,45232.8697266979,625632.651684148,45826.5177238902,62267.9275037802,41653.7467017794,49746.5954196947,634521.562965784,44027.5984491666,57291.4569468193,59391.8869329685,54888.01467747,66504.317538311,39197.0239181207,5235598.86922131,3342809.00724428,3575787.6950916,3207745.58335466,2489851.64220468,2278344.87145585,599202.691595072,642337.782886597,2425552.29377638,39373.7045955571,6105344.43657869,1750403.40977063,5627894.72217515,3874309.27446858,5046278.22649603,1993943.34958001,5494695.17131607,6694011.3853601,634521.562965784,3966086.17579161,1098948.45370258,5710709.02295183,7125993.45267988,5553238.72349697,694732.92146148,634521.562965784,2456409.36924694,633311.412144281,4950751.40394464,6990204.90580034,8649543.02667442,634521.562965784,4638519.55437972,634521.562965784,1576501.60872659,613728.040596075,45569.328538192,2338724.74754192,11712298.8820659,4482078.24964591,1513355.17211078,2249114.56843757,21466355.7357101,634597.288377437,3719294.34771903,5609581.86854532,2611121.50764677,2777116.54597354,2153792.94228904,1240416.18013547
27581.8637562491,29850.3001105929,30464.3298796785,31018.6512458176,31670.1651037711,31670.1651037711,31670.1651037711,32462.10873936,42317.9426771792,31670.1651037711,41282.5887788683,35340.3294603554,37799.6802190351,31670.1651037711,642337.782886597,34212.247196887,57291.4569468193,35619.3517007652,31670.1651037711,31670.1651037711,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,54442.784949142,36559.3674030948,39581.3237592038,36798.3990695824,59344.2641532287,37972.6944249944,634521.562965784,33779.0128532096,73177.1381097318,33639.8144865245,46800.1624855216,4072666.2054998,40903.8969485329,634521.562965784,35906.004102289,43591.4441774223,130080.195681385,634597.077436438,41318.6999642875,77876.529883289,2085491.29925111,34884.6120724653,45826.5177238902,97535.986684416,38978.8965689091,139857.373005004,103379.924928873,54888.01467747,88562.042327095,2120522.02535608,29829.2270907086,33791.8269234731,46894.8597987668,37771.5779730783,51449.1292333475,1643028.3912801,36400.3383942819,45282.7015657173,35594.6470120744,36365.4153618413,35486.1901361122,59391.8869329685,44299.0741393987,36555.6091563661,40807.697062254,53351.5199895023,34289.3064232886,3936731.74954768,30168.5592520375,68067.3604290608,2182364.89917108,4455389.83995033,4779805.15260106,5559422.42028863,625327.512899828,203513.891086066,2285508.40127866,5556113.64796762,4515202.24573206,5209727.47681059,5374123.35556302,4859061.0735803,634521.562965784,1134957.15976488,634032.432985619,2173630.70905402,5059881.09938842,1590951.12064173,3359877.1543088,2607645.13816389,2312631.43664638,4088386.84985042,639569.15032718,634521.562965784,2440296.30003444,2089403.59202739,1051475.59290955,1026809.4201594,634521.562965784,1686786.92674915,6039791.71707919,1795982.31128475,1636494.1073564,5933906.07249973,1283507.68365315,634521.562965784,211687.098571435,4468551.37197333,1814031.81842328,1206150.81052836,6368690.37198187,3824810.36563126,278795.711821471,34849.3202965542,645559.232631343,2192561.6775709,2513265.64750867,1548447.1785277,2992713.44257985,7835709.74585023
27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,31670.1651037711,27581.8637562491,36798.3990695824,31670.1651037711,27581.8637562491,27581.8637562491,27581.8637562491,29850.3001105929,73177.1381097318,31670.1651037711,1814031.81842328,1548447.1785277,1283507.68365315,37771.5779730783,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,30470.2380833872,31392.4763235346,45336.1255694183,1018413.694387,50508.3496979721,42015.7199899749,133813.562270165,82532.895533939,60902.1064582623,38174.9144960078,51290.8458665947,45652.4360930048,61833.172539133,29928.7041351785,41265.2373213661,1594233.9552429,47495.8895288557,38956.0333705309,39061.4565598252,634499.519613677,43121.5521053983,29810.3288184407,42152.4267228828,35879.2602315137,40053.6300757633,30812.8511016698,2609102.86901704,29173.2266439174,31039.858049867,2493347.24400697,29817.0554270861,54827.7418391591,2334964.03143568,625414.093452434,634061.673913453,1013715.76573348,74783.6038853018,59808.4439394597,31917.3242597004,2492051.49989136,109162.202342831,63463.6398868222,31765.817368696,59168.2642226953,146779.534481568,3947506.61255494,29460.6775377034,40962.837803146,35351.0624214356,626371.519015313,4379535.14577653,1073829.80357372,5069988.19683667,1427588.05743714,634521.562965784,4892997.77325207,2868812.39909418,6206409.70923114,634521.562965784,1304262.6963745,7374914.81863582,111254.518154808,3586940.39136632,3085253.00418644,6607621.10976242,1071356.67290457,2045995.70760721,12523874.044837,6201831.05072832,4086764.85078832,3300394.46313442,91826.3862440346,6254531.39798565,643404.78030387,5032610.4884781,5173975.59880477,6453793.89754068,6131268.18897343,3326376.04767463,634521.562965784,7010108.14671152,6816689.59555337,634521.562965784,2194525.00626409,4512765.04482296,634521.562965784,634521.562965784,411731.51897899,548393.241218814,1660930.68963959,10141427.4689426,2747797.31465117,618157.606791946,224496.940194333,2772686.77457518,1621657.00389753,597249.112263722,1565382.75633676,1207087.01629025,6061336.65846231
27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,30470.2380833872,30470.2380833872,61833.172539133,74783.6038853018,27581.8637562491,634521.562965784,27581.8637562491,27581.8637562491,27581.8637562491,5032610.4884781,27581.8637562491,31670.1651037711,45336.1255694183,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,32230.50547016,634521.562965784,43441.5618349357,83663.0581627041,37482.8449955901,55802.6864316227,34283.7565853308,36123.719664033,1180249.30362817,96076.4606028373,56307.3674538558,33692.3784895846,32571.8568804092,54410.3413052779,43839.055244394,72768.8012955956,1329696.5065455,82622.2585572083,30757.9058891152,32379.5661990178,1614758.54830407,184364.450331647,35279.822690498,51141.0516758509,34405.033250502,44692.5140065699,36230.45241436,38158.2026215674,295003.482344047,33265.5536223365,27340.9127028596,33068.2371288379,291154.093896591,45229.1386315726,67530.5951731553,26054.1396289902,65294.6401180512,3552613.29733302,250568.319725181,30588.9106112139,45922.6342570279,47164.8872275003,108686.443220668,33538.2622108688,29665.1111535089,38067.6835174132,43278.2956206304,95701.0673912952,64335.6199603284,86081.5767753416,3874273.99041776,3814678.61693647,5926905.81679707,3421076.28305276,5886940.52200922,1449192.1863476,2608919.60037639,3223832.22014649,1455448.62054378,1148120.89188939,910352.96916178,1227331.85763079,3885357.30402603,5509110.11657854,4641006.5885586,1068314.21877372,27581.8637562491,4646068.81498835,5666213.93727751,1646673.6880828,27581.8637562491,48117.2745429253,80881.3655689485,8386193.88034846,27581.8637562491,11528786.8295555,2194417.39684459,6001447.49101269,170817.878114067,1726557.30355837,2746281.82691891,5591370.75246061,1449752.55144332,3571365.60338148,2355654.87394406,854941.398292399,93221.0191467835,39181.0631029549,27581.8637562491,1485327.70309359,634521.562965784,60923.4128323023,634521.562965784,3544560.23428041,1188062.52767896,3435061.62830669,27581.8637562491,305642.004688522,1351317.49564848,634521.562965784
26054.1396289902,27340.9127028596,27581.8637562491,27581.8637562491,27581.8637562491,30470.2380833872,27581.8637562491,27581.8637562491,43278.2956206304,2355654.87394406,30470.2380833872,35279.822690498,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,27581.8637562491,33068.2371288379,634521.562965784,27581.8637562491,26054.1396289902,26054.1396289902,67775.4679252523,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,31848.5946651599,52856.1920439076,30588.9106112139,29707.6020671771,32409.8269620931,1329696.5065455,28763.5154469164,4595767.04323476,27581.8637562491,38708.5880512583,27581.8637562491,38785.5324334036,35279.822690498,47484.7921931116,38158.2026215674,1094448.26141097,1857107.88079362,68811.2061333758,72768.8012955956,27581.8637562491,82388.3303979641,108278.283762149,43849.7980462766,27581.8637562491,29280.564282381,71392.9727977983,39773.0017002318,27826.6755168096,47887.3545257674,31207.1837435369,1449752.55144332,35106.530538414,37056.3475510152,33265.5536223365,111790.393578201,35279.822690498,72704.8712593979,34550.2843709798,50406.3256615725,96076.4606028373,27581.8637562491,34405.033250502,41243.7476194665,51157.3485862195,38680.0018506107,31238.4729103179,93510.3688402987,40571.0720266993,46539.6470305122,30099.8065807073,45922.6342570279,27581.8637562491,531649.061332258,4804974.61211572,89984.3555818648,1246782.86541644,6470733.08445015,974834.502374855,27581.8637562491,634047.107512922,629204.867840381,241837.37667252,6176181.71789916,1149449.57579007,27581.8637562491,27581.8637562491,1541165.89677242,27581.8637562491,391997.921861964,2361399.96670296,45922.6342570279,45547.1388189704,47748.8672326702,5992414.81273058,1449192.1863476,3389495.95963843,29665.1111535089,1322174.3647462,577371.468282568,38813.3736176143,1023237.26862804,395043.497351395,1971583.02655861,169019.382800101,27581.8637562491,27581.8637562491,1388631.53972046,3879622.50452096,36123.719664033,1163392.94606386,27581.8637562491,27581.8637562491,30588.9106112139,1171921.72296917,3840323.40127212,2271343.85744708,27581.8637562491,38763.5895021293,534870.711448268,1489056.33772381,91582.6460574516
26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,37056.3475510152,30470.2380833872,27581.8637562491,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,34550.2843709798,50406.3256615725,27581.8637562491,26054.1396289902,26054.1396289902,26054.1396289902,38785.5324334036,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,33265.5536223365,26054.1396289902,29611.9562540438,4753479.62237513,27581.8637562491,42902.9172391913,71382.4817707547,26778.7014967621,69045.1469614073,118043.532282479,27340.9127028596,34669.1473597478,475457.135609159,28763.5154469164,69565.8052939933,26054.1396289902,31896.931274901,35279.822690498,47059.1743427609,27581.8637562491,27581.8637562491,59140.19565183,29197.3004709592,634047.107512922,30118.534842076,63936.7786821,38954.9339452865,31557.8036035058,77545.4770743418,1004759.49597708,29665.1111535089,1199165.69182473,31238.4729103179,57001.7690522776,52479.5780829083,72349.0880397355,35250.4742445029,27042.293781272,28458.400804263,47567.8313545889,30547.4646290725,79089.1926656545,44100.042188953,406461.926223359,35626.7531829651,74398.2338907141,33856.5488767569,34770.0124104785,73361.5857798315,43414.1561271748,634521.562965784,1675351.67106908,5825715.73081897,6349153.77392153,620526.018266816,158355.439872968,3209951.87902436,2366366.53025256,92158.7687792506,3630640.99577869,3868707.9272963,2644741.0316994,1084235.85151927,4849879.43685833,4705610.86547368,3187867.16939986,1216425.77633077,2561226.27708312,3114958.49346025,6989672.09637084,3996125.30881643,252112.829592896,90059.4223512287,3993076.28268371,578176.561823061,634219.190687282,1339154.65129688,5451599.78318364,2094643.45429296,1313695.94067042,5944428.25707611,634521.562965784,1080632.7331511,1966157.67652794,2424550.14575528,228312.87392755,983298.349527387,272536.584767698,5028491.22582826,3114997.5281528,2057914.30928902,10825509.6095536,893981.137117781,6747266.24819903,312186.962148368,923448.323204076,2151060.82929137,2617897.91801718,493427.301075848,5670405.43685539
26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,29197.3004709592,30547.4646290725,90059.4223512287,34770.0124104785,26054.1396289902,2057914.30928902,26054.1396289902,26054.1396289902,31557.8036035058,26054.1396289902,26054.1396289902,27581.8637562491,3114997.5281528,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,37777.2113292262,30581.6357969959,41412.2945166971,34899.7785526586,38257.6986632631,46365.428736818,1823509.86098812,37410.7659529805,634243.116726123,32143.7831805502,31731.9935676897,40939.649338055,32816.8583872711,33336.2083070169,55461.0192023596,43907.3506190502,44402.8855592687,33221.4193977174,1177243.94149716,634521.562965784,66289.6056731195,32946.4073949545,36673.7257064173,1116992.49973097,27769.5939579362,60683.7829769944,2225406.38522516,33497.163884259,51008.2219672061,29454.9901570605,49753.2500002045,62283.6900163881,33924.6935484699,1098850.7690561,38022.035057159,634265.754570778,29440.6234451899,27263.3315206318,634094.757294963,38831.6978395691,54967.1993672027,34455.8384096601,380358.883871894,2072333.22335582,53989.1840451795,42040.5401825816,37268.1790492779,46323.9466878802,59508.2838650687,49503.1380364919,1178188.69653992,313634.505757955,73361.5857798315,153950.443089296,141675.606928452,136153.869973573,635736.002039101,34253.0467211679,181076.409159918,1350879.38949203,2172068.21262581,1050821.0959103,729939.327001228,3701905.91273792,4309136.91385818,79244.0385264123,3844754.17607063,144059.721776717,1312146.05841335,1774700.06782904,238264.202573301,1557999.1295534,373621.86690062,1693300.32560114,1722936.13283299,110201.311964434,1853580.94337692,43414.1561271748,399687.843299957,207230.080396952,90908.6686612033,2424550.14575528,574322.337713498,175715.060733888,141048.85570382,630364.209592367,629900.507809873,443807.66921624,27581.8637562491,71402.4060386633,2700116.4798048,61451.3513627777,923448.323204076,1351469.50054922,1439425.33812427,2343937.23957302,3179796.52885383,90196.9993257165,854223.333790818,1895995.34385431
26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,729939.327001228,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,49753.2500002045,30547.4646290725,26054.1396289902,27581.8637562491,26054.1396289902,26054.1396289902,66289.6056731195,32816.8583872711,34899.7785526586,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,32966.0027036624,626310.597716633,28273.4299105506,36520.7870577031,56732.6521026711,35305.2739251128,34762.0315738232,44233.2471413507,35299.9706373415,27074.5663091274,53496.4378236574,31483.5519464705,83896.4445612371,31244.9037568414,31588.9142796374,34662.1945696418,53917.1368658608,32781.696981605,37003.403739828,3158798.87576804,1178188.69653992,49655.1613383143,26054.1396289902,192455.287874608,32110.6785542378,634268.910108564,50819.2897281451,48847.2695887966,52849.7816266268,39361.6852094294,1022848.47047293,33777.9109054963,33161.4946679164,41352.6427931712,31837.1758978342,32384.6617192314,33270.9440104069,64044.7908311492,635793.192784403,36311.0753816152,46685.0984658226,34996.6741854542,35025.3880182112,30907.8661105343,31641.5363633069,43532.2130909398,50432.538025959,1144524.65971309,33035.2804476377,321425.738664539,360567.769258335,1053010.32145844,314241.901514479,35117.6741247743,26054.1396289902,26054.1396289902,2535437.56105602,3985804.30476926,38257.6986632631,44402.8855592687,29454.9901570605,587578.262029587,71402.4060386633,26054.1396289902,1311981.18947902,1983667.66377357,35985.5499290016,26054.1396289902,165632.448307663,2833491.90624332,2803742.72783129,26054.1396289902,201160.960567013,52985.3481867772,41730.3147119737,31731.9935676897,6528433.45262112,48106.0985393809,108694.418939215,1199062.9309767,1045276.00086292,35665.0439698963,1092389.77921941,1044216.20220501,7094009.45356983,26054.1396289902,380358.883871894,1116717.22637875,1140994.1599643,1769767.77062621,1065503.83857909,30581.6357969959,26054.1396289902,1150339.12315861,26054.1396289902,55461.0192023596,196537.802135409,29917.409492832,26054.1396289902,3768529.56382028
26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,44402.8855592687,26054.1396289902,26054.1396289902,32110.6785542378,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,27074.5663091274,26054.1396289902,30547.4646290725,32110.6785542378,26054.1396289902,41730.3147119737,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,40253.2030685935,66143.3073993272,32129.340223867,62032.7626538078,26054.1396289902,46193.804888089,42475.0767378817,36299.1900665695,49388.9790123701,35795.15231031,36311.0753816152,41521.5658148664,31343.0998841192,31908.1082891453,29402.3237080925,29646.1770186758,44145.1841531627,30788.8508552138,37121.7636559836,48692.1998953855,32042.974433942,635660.561112311,57987.0731162426,1175068.71976873,54247.8239831582,30866.464398258,35897.7937194075,1134554.80839793,54585.5176806558,30793.6345161372,35751.5769286923,55923.3372428812,35603.5103301825,1140022.13408711,34133.0713098818,46627.1975270343,33531.0822749012,34393.6888050578,1108903.46407055,33988.5016105659,52749.011394768,32030.8528472087,34241.2059163256,32831.5930955489,27074.5663091274,32517.5496415108,26054.1396289902,2803742.72783129,31730.6288442783,29433.7933738304,1528590.98351577,4398667.94789647,632898.357099196,2632365.34482605,3155351.59765561,650328.877857146,3066740.89708076,2843290.55669878,1722790.56262972,5244224.23330253,2419480.28025407,2569662.65902905,4734685.68359169,3400943.99515894,124500.694032755,5945595.86305156,4046133.69928609,4708336.63685153,1137241.87375889,6306924.68019887,4802053.31563877,1145767.7234019,4502253.35102446,4112660.62839618,1977221.40953115,1122806.55281851,5569194.59306099,5620524.53487496,634521.562965784,2138592.13985045,6052433.48518078,3910246.76847928,565267.682999827,2965215.16381249,4567478.32421043,85182.8066444687,5865426.04935844,5401741.30801333,1534817.1087287,1560237.05301214,465836.011786699,3473585.07924522,2170431.71441976,641385.15541618,535518.168078997,2107958.36350099,33491.546201721,4858507.76698903,6703648.27834738,1218241.33326132
26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,32110.6785542378,31908.1082891453,29433.7933738304,32030.8528472087,34241.2059163256,4734685.68359169,26054.1396289902,26054.1396289902,36299.1900665695,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,26054.1396289902,33080.3445851091,39600.4817782036,66062.4281961957,32756.2852072956,38357.2162859333,52626.1564805425,31581.8660777744,1126297.17633891,38008.6843688741,76639.9316171993,35751.5769286923,1081749.74110465,36737.0013505512,33121.2570401896,35605.0336845077,34282.7085624224,36883.3763494564,33526.133700824,28094.6774236819,31289.9384770289,35334.8954532037,31356.3926001509,38902.7405104168,52255.595769661,40583.7440654076,30866.464398258,46777.5586337672,33903.3967524593,37347.1824375137,55353.3603061877,31471.9336225124,29234.478461284,35813.6414714473,2130528.6730068,34014.4115865197,36675.9126590967,304334.421190181,42615.0401116791,1125692.17502766,26054.1396289902,36143.5206929212,2210341.51571036,31904.6863134478,1121566.79608703,26054.1396289902,38681.72227825,48110.3127530409,1606820.89414726,88342.73101734,5630931.11362309,1412410.14507988,1863023.79963619,2032723.93709876,5745769.99455788,441759.214022184,44662.744063217,1434105.31373644,135327.317893234,1589259.78992028,6881826.40356887,3976334.83794681,3218858.76259216,630219.656677619,1061138.80291069,80622.3175469641,2356541.16122136,2275667.58482206,2892070.96307146,4524862.27679248,3067817.58282153,97372.6543750688,3949484.83727653,633848.645273399,3052764.09681139,580931.208682793,4946134.1203899,1566072.6488025,1409346.38948913,634521.562965784,1753448.38766927,1421283.80938885,2147646.92421812,630866.042066063,662720.603565363,81599.7600126456,637937.680366467,4720166.70761655,216096.495995523,6375918.28240904,1058874.65840517,2996534.79780089,5804380.76822343,4479671.25966148,1958128.91002794,1573772.22909754,3215930.0837894,74586.9357438908,363024.035694721,4456943.45117395,6853792.17834312
