fits1,fits2,fits3,fits4,fits5,fits6,fits7,fits8,fits9,fits10,fits11,fits12,fits13,fits14,fits15,fits16,fits17,fits18,fits19,fits20,fits21,fits22,fits23,fits24,fits25,fits26,fits27,fits28,fits29,fits30,fits31,fits32,fits33,fits34,fits35,fits36,fits37,fits38,fits39,fits40,fits41,fits42,fits43,fits44,fits45,fits46,fits47,fits48,fits49,fits50,fits51,fits52,fits53,fits54,fits55,fits56,fits57,fits58,fits59,fits60,fits61,fits62,fits63,fits64,fits65,fits66,fits67,fits68,fits69,fits70,fits71,fits72,fits73,fits74,fits75,fits76,fits77,fits78,fits79,fits80,fits81,fits82,fits83,fits84,fits85,fits86,fits87,fits88,fits89,fits90,fits91,fits92,fits93,fits94,fits95,fits96,fits97,fits98,fits99,fits100
4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791
4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4891.69250583715,4890.13603911791,4890.13603911791,4888.96072665392,4890.13603911791,2969.15489303375,4889.9420289915,4890.13603911791,3516.36777417416,4890.13603911791,4890.13603911791,4890.13603911791,4450.63624206961,3392.91803393306,4890.13603911791,4916.44428906689,3465.70015295349,4889.44523104936,4890.13603911791,5101.67302023041,3030.92332513663,4893.92735544871,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4897.56217114717,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4890.13603911791,4931.7780891601,4890.13603911791,3035.68852277343,4890.13603911791,5131.85800930057,4890.13603911791,4814.89595322815,4890.13411832174,4890.13275402928,4891.231970475,4903.48659151024,4890.13603911791,4789.38055397085,3030.4959754053,4890.13603911791,4890.13603911791,4890.13603911791,6022.48032289527
2749.15489303375,2810.4959754053,2810.92332513663,2815.68852277343,3172.91803393306,4670.13603911791,4230.63624206961,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,4594.89595322815,4670.13603911791,4670.13603911791,2749.15489303375,4642.91795219645,4670.13603911791,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2749.15489303375,2810.4959754053,2810.92332513663,4670.13603911791,2821.33726224274,4669.44523104936,3932.84578941007,4669.49998240429,4670.13603911791,2810.9302798327,4670.13603911791,4670.13603911791,4668.37508123305,2810.92332513663,4670.17171592632,4670.13603911791,4669.44523104936,4670.13614151472,4669.34319385363,4670.13603911791,4064.30908076267,4670.13603911791,5010.12968873933,4669.44523104936,2672.64761891291,4669.44523104936,4670.13603911791,2834.72645194045,4670.13603911791,4670.13603911791,4670.13603911791,4067.34471091624,4670.13603911791,2814.87339825756,4670.13603911791,3046.23420209039,4670.13603911791,4670.13603911791,4808.99308741084,4670.13603911791,4669.90176843178,4668.96072665392,2816.6017420282,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,4670.13603911791,2809.92761368978,4670.13603911791,4670.13603911791,2792.01581112149,4670.13603911791
2492.64761891291,2569.15489303375,2569.15489303375,2569.15489303375,2569.15489303375,2569.15489303375,2635.68852277343,2569.15489303375,4490.13603911791,2569.15489303375,2641.33726224274,4414.89595322815,2630.92332513663,2569.15489303375,2569.15489303375,4490.13603911791,2569.15489303375,4490.13603911791,2641.33726224274,2569.15489303375,2492.78302575032,2492.64761891291,2654.72645194045,2492.64761891291,4485.52627394136,2492.64761891291,2492.64761891291,2492.64761891291,2569.15489303375,2492.64761891291,2492.64761891291,4648.10619356181,2492.64761891291,2492.64761891291,2492.64761891291,2492.64761891291,2492.64761891291,2492.64761891291,2492.64761891291,4648.10619356181,2630.49197531071,2704.19270166763,2525.67655085294,2569.15489303375,2526.30018053124,2569.15489303375,2569.15489303375,2526.30018053124,2569.15489303375,2492.64761891291,4490.13603911791,3752.84578941007,2569.15489303375,2569.15489303375,2569.15489303375,2569.15489303375,2569.15489303375,2594.35898107689,2569.15489303375,2584.85765621312,2630.4959754053,4490.13603911791,2569.15489303375,4490.13603911791,2569.15489303375,2630.92332513663,2586.64801322277,4490.13603911791,2569.15489303375,2630.49617017925,2569.15489303375,2994.64970539107,2630.87283565308,2573.76481270376,4489.34319385363,2569.15489303375,4490.13603911791,2641.33726224274,2569.15489303375,4489.90176843178,2435.69711747224,2493.34849694466,4490.13603911791,4490.13603911791,2569.15489303375,2635.68852277343,2569.15489303375,2612.01581112149,4490.13603911791,2569.15489303375,2569.15489303375,4490.13603911791,2612.01581112149,2636.6017420282,4489.90176843178,2569.15489303375,2569.15489303375,4490.13603911791,2629.92761368978,2569.15489303375
2925.69711747224,2982.64761891291,2982.64761891291,2982.64761891291,2982.64761891291,3059.15489303375,3194.19270166763,3059.15489303375,3120.92332513663,3059.15489303375,3059.15489303375,3119.92761368978,3059.15489303375,3059.15489303375,3059.15489303375,3059.15489303375,3059.15489303375,2982.64761891291,3059.15489303375,3059.15489303375,2976.37094606733,3176.84053931347,3059.15489303375,2925.69711747224,2925.69711747224,2991.01234518988,2925.69711747224,2925.69711747224,3059.15489303375,3120.49197531071,3016.30018053124,3120.92332513663,2925.69711747224,2925.69711747224,2990.51433898383,3082.47819369779,2925.69711747224,2925.69711747224,3016.30018053124,2991.01234518988,3137.14822979744,2925.69711747224,3119.29967364622,3106.33825438201,5139.90618199336,3106.33825438201,4993.2728812951,3176.84053931347,3135.8130853988,2925.69711747224,3059.15489303375,3025.76983522873,3062.61507393245,3001.44813738084,3059.15489303375,3069.81183562203,3133.00502149792,3081.17866983882,3070.92677140897,3002.21343499782,3167.10566151742,4973.2465101757,3145.41716113727,3075.92339612315,3064.48160310768,3068.74751403885,2947.32809682998,3120.4959754053,3074.85765621312,2956.52077619141,4980.13603911791,3144.72645194045,3131.34668130539,3160.56778218636,3084.77693280586,3141.8764117312,3059.15489303375,3115.58987427189,3067.04285320294,3074.42185989718,2980.19076128007,3053.2807995056,3194.19270166763,3041.99478079649,3059.15489303375,3051.228414209,3082.28995610767,3077.88428217758,3127.29197810106,2982.78302575032,2982.64761891291,3047.23512409635,2968.66886436656,2982.64761891291,3445.14766194535,3043.18966897314,3062.04120210528,3076.23134449234,3048.16078509145,3120.49219084005
2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2982.78302575032,3059.15489303375,3053.2807995056,2925.69711747224,3145.41716113727,3043.18966897314,2982.64761891291,3059.15489303375,2982.64761891291,3120.49197531071,2925.69711747224,3120.92332513663,3062.04120210528,3068.74751403885,2984.41207407529,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2953.70394430587,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,2925.69711747224,3176.10264181242,3130.47764307631,2925.69711747224,3091.9949954313,3079.35753811422,2966.73342439045,2977.07202663564,3058.56813953124,3004.14132871442,2968.95689981872,2925.69711747224,3369.25667057138,2938.2925090688,3078.54917226533,3138.29505797915,3010.15375085334,3119.78288348687,3168.27686540454,3130.07018637174,2991.01234518988,3089.7271148366,3052.79971440445,3079.46498859505,3120.02171945301,3336.77223186751,3142.16003478842,2983.08836110848,2944.60457056862,3045.44381557757,2991.70548337806,3131.01578458339,3080.51789972908,3200.0412541444,3042.15889453098,3903.41649136363,3073.27352569567,3138.30981829809,3127.89792788548,3053.02203088824,3041.79478355759,3118.24017196015,3112.84659635226,3134.13140837033,2904.94211085207,3181.90859903031,3053.52854797975,3076.41328963878,2982.64761891291,2985.57342744749,3068.47529635993
2284.94211085207,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2357.07202663564,2357.07202663564,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2362.64761891291,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2284.94211085207,2284.94211085207,2278.93112749409,2384.57030148184,2284.94211085207,2284.94211085207,2284.94211085207,2284.94211085207,2284.94211085207,2396.30018053124,2491.30346592838,2486.33825438201,2355.32776016309,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2305.69711747224,2324.60457056862,2486.33825438201,2305.69711747224,2305.69711747224,2305.69711747224,2315.78376316346,2372.31617018698,2339.53676212282,2562.6702855526,2343.86132157655,2270.13550683225,2318.2925090688,3105.14237732375,2324.60457056862,2305.69711747224,2487.53244559107,2363.08836110848,2545.4288411289,2457.46898829336,2362.80190978571,2504.27916460752,2587.02024386169,2528.56937559077,2305.69711747224,2313.16064777656,2501.53588958326,2507.31288003776,2312.92607850499,2506.03321403389,2281.62728286826,2531.53483132348,2537.4696418058,2553.88837502447,2498.7833301719,2505.16629517785,2583.72496581348,2544.82889612527,2486.53489545915,2566.50091308846,2316.68227813781,2665.10845316919,2571.66721762201,5037.26372069918,2277.65313845174,2597.5208631682,2789.6143498451,2392.50941108115,2467.96104877187,2602.21210584066,2442.04120210528,2552.24904506255,2496.19304123684,2493.29066681544,2540.10018072319,2362.24127745349
2700.13550683225,2707.65313845174,2708.93112749409,2711.62728286826,2714.94211085207,2700.13550683225,2773.86132157655,2735.69711747224,2714.94211085207,2746.68227813781,2936.03321403389,2714.94211085207,2735.69711747224,2802.31617018698,2708.93112749409,2754.60457056862,2735.69711747224,2700.13550683225,2714.94211085207,2792.24127745349,2941.03218057845,2791.83643428089,2711.62728286826,2761.24070655822,2923.56108170791,2700.13550683225,2736.83671751961,2700.13550683225,2914.25683856945,2700.13550683225,2761.24070655822,2761.24070655822,2700.13550683225,2700.13550683225,2700.13550683225,2735.69711747224,2735.69711747224,2735.69711747224,2735.69711747224,2735.69711747224,2714.94211085207,2714.94211085207,2772.06807027993,2886.43568527966,2714.94211085207,2735.69711747224,2935.98249905466,2735.69711747224,2735.69711747224,2896.22220121255,2930.57595342849,2761.71675532272,2939.32700966039,2722.63422692509,2762.09993213563,2792.90880930824,2746.68227813781,2920.41286805451,2752.25929572292,2973.45096537144,2830.99902037069,2932.06906424581,2719.99125405968,2934.77731442437,2783.42976279827,2780.74293124124,2925.84935724634,2933.3062551385,2760.05834079738,2712.17265341046,2879.41662800281,2745.93876849673,2934.91122310169,2908.23536177118,2859.87336552609,2970.94974181002,2735.69711747224,2918.5052537887,2909.45352421041,3009.81824196882,2761.536896299,2753.55724270963,3010.64983467994,2946.75275270045,2975.61417829688,2974.04614937909,2879.82715580927,2959.97862783123,2756.89783870359,2913.06842074596,2936.12357673928,2735.69711747224,2749.42948132749,2718.9603224451,2962.28659305924,2783.30940335983,3004.91601632355,2735.69711747224,2764.12852869237,2912.92909169383
2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2746.68227813781,2934.91122310169,2735.69711747224,2941.03218057845,2718.9603224451,2772.06807027993,2761.71675532272,2714.94211085207,2714.94211085207,2735.69711747224,2914.25683856945,2792.24127745349,2708.93112749409,2735.69711747224,2762.09993213563,2756.89783870359,2978.79751746699,2714.94211085207,2700.13550683225,2700.13550683225,2735.69711747224,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,3004.56618366448,2700.13550683225,2954.78371352743,2700.13550683225,2714.94211085207,2700.13550683225,2735.69711747224,2740.2063818093,2700.13550683225,2700.13550683225,2700.13550683225,2958.56142252231,2969.80201249836,2956.35636449482,2934.72709279332,2837.37555167423,2977.44140893205,2911.57262682811,2824.08708679654,3615.24231128142,2717.25811499558,2869.89998968265,2963.40763550846,3010.87649264832,2966.95601648883,2769.99322402268,2926.38593945023,2853.99444510568,2907.62876408081,2963.85073237539,2837.64756659654,2925.82689767844,2953.2587657219,2804.95461515513,2935.03641446266,2986.5493145663,2845.01380656788,2875.23224343785,2860.04647236669,3115.2555304036,3005.64854242784,2991.15705388378,2946.06906603596,3029.16775852346,2936.60407885856,2983.30404654997,2853.81226180822,2862.21065322418,2766.16037902694,2924.97997862044,2824.54480025194,3006.77895950517,2725.19770937493,2885.72940286654,2939.85522402253,2998.55306505941,2931.69316963491,2942.73253649627,2735.69711747224,2882.88076745217,2935.27752316224
2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2860.04647236669,2761.71675532272,2769.99322402268,2885.72940286654,2926.38593945023,2700.13550683225,2700.13550683225,2700.13550683225,2936.60407885856,2714.94211085207,2700.13550683225,2911.57262682811,2862.21065322418,2714.94211085207,2837.37555167423,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2700.13550683225,2735.69711747224,2873.0496617767,2913.09571686312,2994.24211033034,2916.09844980524,2791.47242341427,2949.96588952267,2734.03734624163,2826.57722470455,2753.21266021764,2903.02291896867,2756.92705463167,2700.13550683225,2923.60697861679,2935.19234945262,2935.49845837514,2922.27151947591,2805.2738012305,2874.96875666595,2905.38679091332,2807.73731863413,2947.42468732168,2804.45002910839,2703.69980472023,3045.41992490489,2890.80419732069,2815.95109066066,2807.10885330258,2917.28585028902,2885.16603944445,2963.40763550846,2919.51755363728,2700.13550683225,2915.54180994117,2764.96915496323,2929.46102033722,2931.69622412152,2893.17469398867,2978.04081925934,2929.04356996398,2704.33878798302,2924.81281907274,2968.81538793143,2991.61065562211,2928.82646127625,2873.04507580616,2911.57262682811,2702.09189192399,2920.21775179014,2940.09166802275
