Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100
2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022
2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2320.23853220114,2320.14065411037,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,2294.16547766829,975.038595083377,940.598830469754,2329.41379856299,2320.0486687022,2303.37783372156,2326.57623082237,964.910398664694,2333.69239624306,2320.0486687022,2320.0486687022,2318.38799236806,2319.60742391915,2320.0486687022,2320.0486687022,2331.79805594981,2320.0486687022,895.51527200977,2320.0486687022,2354.62960174325,2320.0486687022,2315.297956711,2320.0486687022,2320.0486687022,2406.39740271407,996.277363822314,2320.0486687022,1011.29236897224,2319.18881796002,2310.51076624141,2401.42359346559,2388.07937121743,2331.16851462066,2320.0486687022,2320.66333673623,2320.0486687022,2320.0486687022,2320.0486687022,1400.11572655042,2540.79535766394,2320.02260660957,2322.76668590404,2317.59379751493,2320.0486687022
996.277363822314,940.598830469754,964.910398664694,975.038595083377,1011.29236897224,2320.0486687022,996.277363822314,964.910398664694,2320.0486687022,2320.0486687022,996.277363822314,2320.0486687022,2320.0486687022,2320.0486687022,2320.0486687022,996.277363822314,2320.0486687022,2320.0486687022,996.277363822314,2320.0486687022,996.277363822314,940.598830469754,996.277363822314,2320.0486687022,996.277363822314,996.277363822314,996.277363822314,996.277363822314,996.277363822314,940.598830469754,940.598830469754,940.598830469754,940.598830469754,996.277363822314,2320.0486687022,940.598830469754,2320.0486687022,940.598830469754,2320.0486687022,940.598830469754,940.598830469754,940.598830469754,996.277363822314,940.598830469754,940.598830469754,940.598830469754,940.598830469754,2320.0486687022,2320.0486687022,2320.0486687022,940.598830469754,940.811708258534,996.336973152899,1011.29236897224,2320.0486687022,2278.70161761695,996.277363822314,2320.0486687022,2320.0486687022,2108.00858940187,2320.0486687022,2320.0486687022,2320.0486687022,2332.16093622278,1015.33927109168,2320.02260660957,2320.05605077024,2319.79983425704,2320.04684276842,2482.13396470383,2320.0486687022,2320.0486687022,2318.38799236806,2320.0486687022,1011.29236897224,2320.23853220114,2320.0486687022,2320.0486687022,925.076844081842,986.212575045409,2318.20558382519,940.190946830822,2331.79805594981,2319.38191633252,2319.87808857167,2317.79800727867,2320.03745555133,2320.14065411037,2320.0486687022,1006.85671022096,996.125704460259,2320.0486687022,2731.27712392829,2320.0486687022,2338.33510830767,2320.0486687022,2320.0486687022,2320.04858801324,1060.16974134629,2320.0486687022
996.277363822314,996.277363822314,996.277363822314,996.277363822314,996.277363822314,996.277363822314,2318.38799236806,940.598830469754,1011.29236897224,996.277363822314,940.598830469754,2319.79983425704,940.598830469754,996.125704460259,2320.02260660957,996.277363822314,940.811708258534,986.212575045409,996.277363822314,996.277363822314,996.114204911735,996.277363822314,940.598830469754,2328.1815246484,940.598830469754,940.598830469754,2320.0486687022,940.598830469754,996.277363822314,940.598830469754,2320.0486687022,2320.49566712259,996.277363822314,940.598830469754,940.598830469754,940.598830469754,2320.0486687022,940.190946830822,996.277363822314,996.277363822314,996.362003934805,940.598830469754,940.598830469754,996.277363822314,996.277363822314,935.23172299038,996.277363822314,940.598830469754,940.598830469754,940.598830469754,996.277363822314,940.811708258534,2108.00858940187,2320.0486687022,940.598830469754,996.277363822314,940.598830469754,940.598830469754,2320.0486687022,996.277363822314,940.598830469754,940.598830469754,2320.0486687022,2320.0486687022,996.277363822314,986.212575045409,940.598830469754,2320.0486687022,964.910398664694,940.598830469754,2317.79800727867,940.598830469754,940.598830469754,940.598830469754,940.598830469754,996.277363822314,2278.70161761695,940.598830469754,996.277363822314,1004.93086931145,2320.0486687022,940.598830469754,2320.0486687022,2320.0486687022,2320.0486687022,940.598830469754,996.277363822314,996.277363822314,940.190946830822,1019.19243363294,940.811708258534,996.336973152899,940.811708258534,2317.79800727867,940.598830469754,2320.0486687022,2319.87808857167,997.568209531017,975.038595083377,2318.38799236806
996.114204911735,996.277363822314,996.277363822314,996.277363822314,996.277363822314,996.277363822314,996.277363822314,996.277363822314,1011.29236897224,935.23172299038,940.190946830822,996.277363822314,996.277363822314,996.277363822314,996.277363822314,940.598830469754,940.598830469754,986.212575045409,940.598830469754,940.598830469754,2328.1815246484,940.598830469754,996.277363822314,996.277363822314,940.598830469754,940.598830469754,940.598830469754,940.598830469754,940.598830469754,940.598830469754,996.277363822314,996.277363822314,940.598830469754,996.114204911735,940.598830469754,940.635058202986,996.277363822314,2718.65029525418,936.943047226152,940.598830469754,940.598830469754,940.598830469754,996.277363822314,936.93065465197,996.277363822314,940.598830469754,940.598830469754,996.277363822314,935.23172299038,996.277363822314,2320.71330390247,940.619060311917,942.50524102395,2326.39573588482,990.449657105882,1001.06274536008,1002.3406273897,940.189889867144,992.307076781725,1105.84806791247,957.949471190785,940.660294517271,1000.15080646666,996.277363822314,1013.0509793935,948.319999931073,979.474134105767,940.598830469754,940.598830469754,2320.0486687022,996.277363822314,1098.93269334633,940.598830469754,996.277363822314,939.469149531382,995.237782741555,996.277363822314,990.342971149147,778.650568522123,996.124300211159,1002.17692225354,989.237145218295,940.598830469754,996.277363822314,2373.38295459003,998.561907885003,997.320167627387,940.598830469754,1001.15964046954,940.598830469754,2323.04653827165,1013.42874401656,940.598830469754,2337.48653792858,1004.80446119509,2321.23442781624,998.29456969674,940.598830469754,937.153796688692,1000.5400920704
989.237145218295,990.342971149147,936.93065465197,936.943047226152,995.237782741555,957.949471190785,996.277363822314,940.598830469754,940.598830469754,996.277363822314,996.277363822314,996.277363822314,996.277363822314,936.943047226152,1013.42874401656,996.277363822314,996.277363822314,940.598830469754,940.598830469754,996.277363822314,940.598830469754,2320.0486687022,995.866830408845,940.619060311917,996.277363822314,2320.0486687022,998.238660914765,996.277363822314,943.306160737983,997.726663463665,940.598830469754,1004.23224767967,940.36009586002,940.598830469754,996.05791579254,996.277363822314,940.598830469754,2320.0486687022,996.277363822314,996.277363822314,996.277363822314,2320.0486687022,1015.14997401893,996.114204911735,940.575183272823,940.598830469754,996.225198321158,996.277363822314,996.124300211159,989.237145218295,940.598830469754,983.34562430032,940.598830469754,940.598830469754,995.74517038533,998.778933813518,940.39988515273,936.936767507182,996.277363822314,940.510897908561,996.02181483628,940.598830469754,1019.18477536446,996.658173724457,1018.65039244094,1007.0191334853,996.277363822314,955.392396810359,992.260796842352,936.712509289323,996.277363822314,940.598830469754,936.942235752982,996.251695588303,2172.81638852911,996.277363822314,930.43102771224,940.491945810981,996.658211305607,940.598830469754,940.599224757799,940.809281865088,995.71661751322,940.598830469754,940.598830469754,996.277363822314,937.49554210557,997.564399533882,940.598830469754,995.901728523091,940.598830469754,996.473062369131,996.277363822314,1004.16765936835,993.096023675208,996.635093159511,940.598830469754,996.253679232175,996.24360076806,940.598830469754
983.34562430032,989.237145218295,989.237145218295,990.342971149147,937.49554210557,995.901728523091,940.510897908561,940.619060311917,996.277363822314,990.342971149147,940.598830469754,936.93065465197,995.71661751322,940.598830469754,996.225198321158,996.277363822314,996.277363822314,996.277363822314,940.598830469754,996.277363822314,2320.01951952275,995.965928492816,996.592109268542,983.34562430032,940.598830469754,995.735832580258,2320.2435322905,996.114204911735,941.27652312103,996.556564304797,1082.81091326565,940.679788183417,940.598830469754,983.34562430032,940.598830469754,997.564399533882,995.998707246912,1000.98093895635,996.418582317019,936.934864271903,999.522664630298,996.277363822314,940.598830469754,940.696374613457,940.598830469754,997.320038903322,996.05791579254,2326.39573588482,940.611193766489,1002.20542843724,944.090167167861,1006.55292534219,995.824529684929,940.510373046084,996.708578119665,940.824770732728,1000.62063386199,996.225198321158,996.277363822314,955.392396810359,1001.71818665116,996.817188395469,939.137852982287,1005.47427876825,1003.05639162629,940.600764233123,941.16167575123,995.49157441232,940.921280384697,940.399299979889,940.093519077669,959.999475042946,996.277363822314,997.464350900199,996.430423852585,940.598830469754,940.598830469754,999.901298580653,996.339055381304,936.873585969856,939.651123470305,936.739825137255,1000.39103028296,995.859864110906,929.83707658909,945.043621432064,995.972431914136,996.207556063654,996.404688074351,940.399796826218,940.491945810981,940.598830469754,936.689193474313,991.998417366162,995.098841008997,936.942235752982,984.448112187843,1002.30173010893,999.464286594193,995.044587409693
983.34562430032,983.34562430032,983.34562430032,929.83707658909,989.237145218295,996.207556063654,939.651123470305,996.277363822314,983.34562430032,939.651123470305,996.404688074351,937.49554210557,999.901298580653,996.207556063654,995.859864110906,944.090167167861,940.598830469754,936.873585969856,940.399796826218,990.342971149147,945.043621432064,940.598830469754,997.803885649966,995.044587409693,1055.63887021575,997.320038903322,998.106663411571,985.808597535469,992.658289051883,996.225198321158,984.147027614494,996.339055381304,940.626345333601,989.237145218295,983.34562430032,1007.78826067408,996.277363822314,940.598830469754,1001.60943237912,996.277363822314,1001.04887761316,983.34562430032,936.943047226152,2318.82428177016,996.469096518871,984.387231061722,940.598830469754,983.34562430032,983.34562430032,983.34562430032,996.335092568452,983.34562430032,996.277363822314,983.692718810713,940.921280384697,940.574470698729,995.968365688565,996.622347959142,962.482714006795,996.286201745129,940.706074006847,939.651123470305,995.025985608413,922.799205160766,936.900635649846,940.467391135031,996.277363822314,996.770866306983,995.891814006092,999.592805390485,936.95338835716,987.771003676086,996.277363822314,955.392396810359,951.81315783519,984.448112187843,996.297414942961,940.598830469754,937.772965258588,991.525715716292,996.093759964497,954.099877500884,2325.80073187823,981.135178833276,932.732469826963,996.277363822314,995.343819686872,993.469588578267,935.837831035603,999.690745794005,950.43722834461,998.194874064735,940.675231690361,998.590322384303,996.372490349836,996.277363822314,997.784306570626,940.561141758569,1007.16765253347,940.598830469754
922.799205160766,983.34562430032,983.34562430032,983.34562430032,983.34562430032,995.891814006092,936.943047226152,998.106663411571,996.277363822314,983.34562430032,984.448112187843,987.771003676086,935.837831035603,996.339055381304,996.093759964497,998.106663411571,940.598830469754,996.277363822314,1055.63887021575,983.34562430032,983.34562430032,994.933881104063,999.685097764562,940.633851905118,996.394088426305,987.833412411258,940.781416260291,940.921280384697,2326.39573588482,940.706074006847,994.995978172714,1003.26944611705,937.50029624782,939.662584373277,2320.10850088853,1014.09732297628,983.34562430032,990.342971149147,995.859864110906,940.598830469754,998.238660914765,997.458881559455,991.674108591972,936.943047226152,983.34562430032,986.135362003043,996.402828241528,996.036828876485,1001.20655818831,940.598830469754,983.740450161249,932.734195505566,964.027144887168,1089.24379041695,980.463788114599,2324.67111800439,925.113964699321,939.717345773492,953.990363890069,940.511408695027,983.54163356616,1008.66450948966,966.528324869541,994.276917716933,940.598830469754,1056.67205270305,1001.67452313866,983.903458284334,882.708593001698,927.171739996407,983.147330497414,940.598830469754,941.125486089308,1007.06450663261,873.714575755624,996.11944984772,940.467391135031,2330.02783948979,986.886123412903,939.659146418296,2321.48320060104,977.673437173691,945.621773244151,996.32671623015,995.540655436424,1009.51285714123,940.598830469754,1010.4952857446,1130.83127119315,982.568860178405,990.570849117481,940.561141758569,1003.12236387105,992.642247752291,984.022552057542,995.621495415053,988.984425231291,936.609264941321,997.29357372646,998.59241562598
980.463788114599,922.799205160766,983.54163356616,982.568860178405,925.113964699321,996.32671623015,940.781416260291,941.125486089308,936.609264941321,983.903458284334,986.135362003043,1089.24379041695,990.342971149147,953.990363890069,990.570849117481,996.277363822314,941.125486089308,999.685097764562,983.34562430032,1009.51285714123,984.347401347079,940.598830469754,956.902938165509,995.787917739032,983.34562430032,984.147027614494,941.541759209177,998.993259276618,925.326016072846,940.687553628014,980.463788114599,980.463788114599,982.786733868223,940.405136439469,983.34562430032,983.34562430032,1004.39115068681,998.979524181606,2682.26183234888,996.339055381304,983.274690591975,983.34562430032,993.821436019044,987.998616746642,983.97730139738,996.11944984772,986.135362003043,940.819951801436,936.65551327942,2326.39573588482,983.454003844475,940.633851905118,997.705228756607,935.837831035603,953.990363890069,940.511408695027,983.34562430032,995.829596528321,983.927177589302,983.64978568619,998.790448640559,940.598830469754,984.150583031601,922.805266677435,1000.10323463188,956.89919585663,941.153600739219,985.494143826464,995.859864110906,939.780879869013,926.527648370516,936.999266929606,983.34562430032,925.113964699321,925.113964699321,1002.44369616311,987.771003676086,932.734195505566,978.121370001763,997.664019508278,940.598830469754,953.993697279345,936.962475343474,983.34562430032,926.892436849445,940.598830469754,996.180040627305,1003.37789174141,937.4192505442,1003.79756927163,991.59815775986,983.705025703662,940.887319291184,922.797934271557,985.637849564559,997.468279984983,940.598830469754,1003.30686275862,986.821123690233,936.609835740903
